step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,8,0.0332,0.0356,2.0,811.2
250112,mppi,8,0.1107,0.1751,8.0,427.0
500224,pi,8,0.0558,0.0700,2.8,813.0
500224,mppi,8,0.1628,0.1804,7.25,528.375
750080,pi,8,0.1404,0.1534,5.8,614.8
750080,mppi,8,0.2856,0.3224,9.75,292.5
1000192,pi,8,0.2824,0.3126,11.0,224.0
1000192,mppi,8,0.0926,0.1051,3.25,764.375
1250048,pi,8,0.2202,0.2456,8.2,430.2
1250048,mppi,8,0.2381,0.2664,8.25,399.125
1500160,pi,8,0.2368,0.2678,7.8,426.6
1500160,mppi,8,0.1511,0.1745,4.875,636.875
1750016,pi,8,0.1542,0.1832,5.2,625.4
1750016,mppi,8,0.2029,0.2310,6.25,521.375
2000128,pi,8,0.3238,0.3718,10.6,233.8
2000128,mppi,8,0.1530,0.1730,4.625,640.75
