step,reward,eval_type,seed
250112,0.0,pi,10
250112,0.3,mppi,10
500224,11.0,pi,10
500224,13.7,mppi,10
750080,0.0,pi,10
750080,2.1,mppi,10
1000192,227.5,pi,10
1000192,298.5,mppi,10
1250048,14.8,pi,10
1250048,22.2,mppi,10
1500160,342.9,pi,10
1500160,354.1,mppi,10
1750016,336.9,pi,10
1750016,384.9,mppi,10
2000128,24.1,pi,10
2000128,14.1,mppi,10
2250240,357.5,pi,10
2250240,392.5,mppi,10
2500096,351.2,pi,10
2500096,385.6,mppi,10
2750208,356.1,pi,10
2750208,394.4,mppi,10
3000064,336.5,pi,10
3000064,383.5,mppi,10
3250176,363.1,pi,10
3250176,403.2,mppi,10
3500032,350.3,pi,10
3500032,393.4,mppi,10
3750144,366.4,pi,10
3750144,427.8,mppi,10
4000000,293.4,pi,10
4000000,315.9,mppi,10
4250112,364.0,pi,10
4250112,414.5,mppi,10
4500224,372.4,pi,10
4500224,408.7,mppi,10
4750080,379.3,pi,10
4750080,405.0,mppi,10
5000192,376.0,pi,10
5000192,411.6,mppi,10
5250048,375.3,pi,10
5250048,406.3,mppi,10
5500160,368.1,pi,10
5500160,419.9,mppi,10
5750016,374.6,pi,10
5750016,412.5,mppi,10
6000128,373.2,pi,10
6000128,413.5,mppi,10
6250240,382.3,pi,10
6250240,433.3,mppi,10
6500096,377.4,pi,10
6500096,433.8,mppi,10
6750208,383.6,pi,10
6750208,362.3,mppi,10
7000064,384.3,pi,10
7000064,442.6,mppi,10
