step,reward,eval_type,seed
50176,379.8,pi,1
50176,489.3,mppi,1
100096,580.0,pi,1
100096,610.7,mppi,1
150016,621.8,pi,1
150016,666.0,mppi,1
200192,660.4,pi,1
200192,671.7,mppi,1
250112,656.6,pi,1
250112,672.3,mppi,1
300032,605.6,pi,1
300032,668.7,mppi,1
350208,634.6,pi,1
350208,648.0,mppi,1
400128,641.8,pi,1
400128,707.3,mppi,1
450048,636.4,pi,1
450048,679.3,mppi,1
500224,645.4,pi,1
500224,888.0,mppi,1
550144,654.0,pi,1
550144,798.3,mppi,1
600064,753.8,pi,1
600064,942.3,mppi,1
650240,728.2,pi,1
650240,953.3,mppi,1
700160,783.8,pi,1
700160,962.7,mppi,1
750080,804.6,pi,1
750080,948.3,mppi,1
800000,728.2,pi,1
800000,982.0,mppi,1
850176,766.2,pi,1
850176,930.0,mppi,1
900096,776.4,pi,1
900096,953.3,mppi,1
950016,895.6,pi,1
950016,888.7,mppi,1
1000192,778.0,pi,1
1000192,960.0,mppi,1
