step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.0000,0.9022,14.2,1000.0
50176,mppi,1,0.0000,0.6863,8.333333333333334,1000.0
100096,pi,1,0.0000,0.9990,0.0,1000.0
100096,mppi,1,0.0000,0.9990,0.0,1000.0
150016,pi,1,0.0000,0.9990,0.0,1000.0
150016,mppi,1,0.0000,0.9990,0.0,1000.0
200192,pi,1,0.0000,0.9988,0.0,1000.0
200192,mppi,1,0.0000,0.9990,0.0,1000.0
250112,pi,1,0.0000,0.9850,0.2,1000.0
250112,mppi,1,0.0000,0.9990,0.0,1000.0
300032,pi,1,0.0000,0.9384,2.6,1000.0
300032,mppi,1,0.0010,0.9990,0.0,912.3333333333334
350208,pi,1,0.0622,0.8038,0.4,539.0
350208,mppi,1,0.0000,0.3713,3.3333333333333335,1000.0
400128,pi,1,0.3938,0.9990,0.0,122.6
400128,mppi,1,0.3137,0.9990,0.0,121.0
450048,pi,1,0.7702,0.9934,0.2,104.6
450048,mppi,1,0.8133,0.9980,0.0,113.0
500224,pi,1,0.6768,0.9982,0.0,230.6
500224,mppi,1,0.3393,0.9900,0.0,149.0
