step,reward,eval_type,seed
50176,263.0,pi,4
50176,456.1,mppi,4
100096,799.8,pi,4
100096,958.9,mppi,4
150016,789.8,pi,4
150016,989.2,mppi,4
200192,984.6,pi,4
200192,987.5,mppi,4
250112,786.0,pi,4
250112,981.0,mppi,4
300032,980.2,pi,4
300032,986.4,mppi,4
350208,988.4,pi,4
350208,981.2,mppi,4
400128,985.8,pi,4
400128,988.5,mppi,4
450048,990.2,pi,4
450048,987.9,mppi,4
500224,984.0,pi,4
500224,985.8,mppi,4
550144,979.8,pi,4
550144,987.1,mppi,4
600064,986.0,pi,4
600064,988.5,mppi,4
650240,982.6,pi,4
650240,986.2,mppi,4
700160,988.8,pi,4
700160,988.9,mppi,4
750080,984.6,pi,4
750080,986.6,mppi,4
800000,983.0,pi,4
800000,987.6,mppi,4
850176,987.0,pi,4
850176,988.8,mppi,4
900096,989.4,pi,4
900096,987.8,mppi,4
950016,974.2,pi,4
950016,985.0,mppi,4
1000192,984.8,pi,4
1000192,989.9,mppi,4
