step,reward,eval_type,seed
50176,5.4,pi,1
50176,1.9,mppi,1
100096,648.0,pi,1
100096,661.0,mppi,1
150016,692.0,pi,1
150016,611.4,mppi,1
200192,709.2,pi,1
200192,735.1,mppi,1
250112,713.4,pi,1
250112,768.8,mppi,1
300032,666.0,pi,1
300032,710.8,mppi,1
350208,673.8,pi,1
350208,729.1,mppi,1
400128,658.4,pi,1
400128,714.5,mppi,1
450048,696.8,pi,1
450048,716.1,mppi,1
500224,714.4,pi,1
500224,710.4,mppi,1
550144,680.4,pi,1
550144,733.0,mppi,1
600064,686.8,pi,1
600064,724.8,mppi,1
650240,692.2,pi,1
650240,715.0,mppi,1
700160,702.6,pi,1
700160,714.1,mppi,1
750080,699.2,pi,1
750080,731.2,mppi,1
800000,692.4,pi,1
800000,731.8,mppi,1
850176,699.4,pi,1
850176,744.5,mppi,1
900096,721.0,pi,1
900096,742.6,mppi,1
950016,682.6,pi,1
950016,740.6,mppi,1
1000192,670.0,pi,1
1000192,736.6,mppi,1
