training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.6402836,4.6402836,0.018236468,1.0,0.8521205,9.084474,-10.250169,0.011607735,0.017046435,0.986938,0.7423916,0.019031651,0.019207256,-0.053086706,0.40390024,-4.6499567,4.6499567,0.022105593,1.0,0.9014336,3.493136,-3.698608,0.01003561,0.018090796,0.9888695,0.8635211,0.01867082,0.00689802975654602,34.490193605422974,5000
-4.64322,4.64322,0.019411033,1.0,0.7216698,8.56645,-4.604945,0.014073491,0.029912807,0.9888537,0.86606395,0.022734132,0.01504508,-0.028655322,0.5109698,-4.6379976,4.6379976,0.01732192,1.0,0.94953763,8.471343,-4.4226747,0.014290532,0.0296272,0.98783314,0.87216306,0.023012161,0.0025309074878692626,47.14473509788513,10000
-4.6410384,4.6410384,0.018538311,1.0,1.3705502,15.291275,-4.7028284,0.019508738,0.045324802,0.98664856,1.2216005,0.031724744,0.029144447,-0.032949336,0.7870059,-4.6378384,4.6378384,0.017258322,1.0,1.5143275,12.58556,-4.552852,0.023974441,0.046674337,0.98841876,1.2636521,0.03661096,0.002514343500137329,59.716456174850464,15000
-4.63165,4.63165,0.014783046,1.0,1.2649958,15.884934,-8.976002,0.023770837,0.032200895,0.9878428,1.2157857,0.035928696,0.019751955,-0.041478593,0.9093512,-4.6463375,4.6463375,0.020657867,1.0,1.2996507,12.58556,-5.821179,0.020472158,0.029891327,0.9866603,1.2202368,0.032674525,0.0024804985523223877,72.11895275115967,20000
-4.634327,4.634327,0.015853634,1.0,1.3370221,15.884934,-7.692115,0.04543241,0.1986265,0.987708,1.6621587,0.062054,0.19706912,-0.14450552,3.8924117,-4.643862,4.643862,0.019667698,1.0,1.1216518,12.58556,-7.0090103,0.03032329,0.20896998,0.9874552,1.6722293,0.04704558,0.0024390058517456056,84.31398677825928,25000
-4.639828,4.639828,0.018054223,1.0,0.9763656,15.884934,-9.162803,0.030636735,0.11063571,0.987674,1.7801752,0.04843849,0.03701176,-0.038842414,1.794379,-4.6319723,4.6319723,0.014911947,1.0,1.4571657,12.58556,-8.733559,0.023118678,0.050245978,0.9873454,1.7864072,0.040982753,0.002482013940811157,96.72406053543091,30000
-4.633943,4.633943,0.015700286,1.0,1.1749766,15.884934,-8.713274,0.025252992,0.07905944,0.9872701,2.096591,0.046218902,0.08106371,-0.07675019,1.9148657,-4.64907,4.64907,0.021751031,1.0,1.9771564,12.58556,-8.223849,0.043093443,0.12863979,0.9875126,2.126874,0.06436218,0.0024363722801208497,108.90592551231384,35000
-4.638261,4.638261,0.017427264,1.0,0.70495725,15.884934,-9.737134,0.013075095,0.056451343,0.9872881,1.5469813,0.028544907,0.033833254,-0.045283943,0.74549824,-4.6348777,4.6348777,0.016074037,1.0,0.9833294,12.58556,-8.829958,0.020050408,0.055446953,0.9874109,1.5620165,0.03567057,0.0024087213516235354,120.9495358467102,40000
-4.630711,4.630711,0.014407343,1.0,0.92502594,15.884934,-11.305587,0.022061367,0.08638917,0.9872938,1.5232129,0.037293494,0.07753214,-0.064006634,1.9015162,-4.643545,4.643545,0.019540956,1.0,1.0602612,12.58556,-10.907946,0.018158786,0.09249815,0.9868432,1.5427048,0.033585835,0.002471741724014282,133.30824947357178,45000
-4.6453075,4.6453075,0.020246089,1.0,0.6841227,15.884934,-15.929528,0.01206282,0.14429355,0.9881444,1.1859739,0.023922559,0.023414005,-0.025349038,0.75533676,-4.633375,4.633375,0.015473137,1.0,1.5021404,12.58556,-12.6540165,0.022861935,0.050122984,0.98768955,1.2072235,0.03493417,0.002459057378768921,145.60354089736938,50000
