step,reward,eval_type,seed
50176,461.7,pi,3
50176,341.9,mppi,3
50176,1754.3,jumpy,3
100096,2014.9,pi,3
100096,1591.4,mppi,3
100096,2265.4,jumpy,3
150016,1908.5,pi,3
150016,1733.5,mppi,3
150016,2918.5,jumpy,3
200192,1792.3,pi,3
200192,1652.1,mppi,3
200192,2977.5,jumpy,3
250112,2156.4,pi,3
250112,1826.3,mppi,3
250112,2848.2,jumpy,3
300032,2606.2,pi,3
300032,1399.9,mppi,3
300032,2971.1,jumpy,3
350208,2874.2,pi,3
350208,1626.7,mppi,3
350208,2923.0,jumpy,3
400128,2825.4,pi,3
400128,1651.3,mppi,3
400128,2979.5,jumpy,3
450048,2611.4,pi,3
450048,2502.4,mppi,3
450048,2050.3,jumpy,3
500224,2745.1,pi,3
500224,1684.6,mppi,3
500224,3220.2,jumpy,3
