step,reward,eval_type,seed
250112,0.3,pi,1
250112,0.0,mppi,1
500224,38.3,pi,1
500224,19.7,mppi,1
750080,29.9,pi,1
750080,92.7,mppi,1
1000192,113.5,pi,1
1000192,152.9,mppi,1
1250048,205.8,pi,1
1250048,218.2,mppi,1
1500160,354.0,pi,1
1500160,398.7,mppi,1
1750016,378.5,pi,1
1750016,443.7,mppi,1
2000128,400.5,pi,1
2000128,462.8,mppi,1
2250240,421.4,pi,1
2250240,425.0,mppi,1
2500096,425.0,pi,1
2500096,429.7,mppi,1
2750208,391.7,pi,1
2750208,446.6,mppi,1
3000064,313.9,pi,1
3000064,453.9,mppi,1
3250176,440.9,pi,1
3250176,450.9,mppi,1
3500032,444.9,pi,1
3500032,406.5,mppi,1
3750144,423.1,pi,1
3750144,463.4,mppi,1
4000000,428.4,pi,1
4000000,407.3,mppi,1
4250112,429.7,pi,1
4250112,450.2,mppi,1
4500224,437.4,pi,1
4500224,484.6,mppi,1
4750080,450.7,pi,1
4750080,461.5,mppi,1
5000192,463.7,pi,1
5000192,471.9,mppi,1
5250048,455.1,pi,1
5250048,469.0,mppi,1
5500160,465.2,pi,1
5500160,475.4,mppi,1
5750016,468.2,pi,1
5750016,468.8,mppi,1
6000128,459.7,pi,1
6000128,466.7,mppi,1
6250240,468.7,pi,1
6250240,489.7,mppi,1
6500096,462.5,pi,1
6500096,472.2,mppi,1
6750208,441.6,pi,1
6750208,480.8,mppi,1
7000064,467.1,pi,1
7000064,488.1,mppi,1
7250176,450.3,pi,1
7250176,466.3,mppi,1
7500032,475.8,pi,1
7500032,464.7,mppi,1
7750144,449.9,pi,1
7750144,474.0,mppi,1
8000000,450.7,pi,1
8000000,477.8,mppi,1
