step,reward,eval_type,seed
50176,10.6,pi,0
50176,10.9,mppi,0
50176,6.7,jumpy,0
100096,5.3,pi,0
100096,9.1,mppi,0
100096,4.9,jumpy,0
150016,5.7,pi,0
150016,6.1,mppi,0
150016,4.8,jumpy,0
200192,8.9,pi,0
200192,6.7,mppi,0
200192,6.5,jumpy,0
250112,7.4,pi,0
250112,5.3,mppi,0
250112,2.3,jumpy,0
300032,3.0,pi,0
300032,5.2,mppi,0
300032,4.4,jumpy,0
350208,6.3,pi,0
350208,10.9,mppi,0
350208,2.8,jumpy,0
400128,9.7,pi,0
400128,8.5,mppi,0
400128,3.8,jumpy,0
450048,18.1,pi,0
450048,13.6,mppi,0
450048,4.9,jumpy,0
500224,12.7,pi,0
500224,14.1,mppi,0
500224,3.1,jumpy,0
