training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-7.715289,7.715289,0.09094518,1.0,0.95244336,3.3146975,-3.7602673,0.01330114,0.007725913,0.986938,0.7036222,0.020337362,0.0663673,-0.083607405,1.6555734,-7.80602,7.80602,0.11362791,1.0,0.8909979,3.7113814,-3.767755,0.010316428,0.008256291,0.9888695,0.7116095,0.017432522,0.011720187902450562,58.600950479507446,5000
-7.691781,7.691781,0.08506821,1.0,0.97736245,5.5347342,-5.8556457,0.01610846,0.050929647,0.9888537,1.012806,0.026236521,0.056661475,-0.041885477,1.8791839,-7.7628193,7.7628193,0.10282791,1.0,1.0864534,5.326017,-5.9988246,0.017610174,0.04365261,0.98783314,1.0166619,0.027776793,0.0035574285507202147,76.388099193573,10000
-7.6199927,7.6199927,0.06712113,1.0,1.8088398,5.5347342,-5.8556457,0.02276934,0.027494233,0.98664856,1.4669199,0.037438538,0.056172185,-0.039763376,1.6016673,-7.6740885,7.6740885,0.080645025,1.0,1.8204975,5.326017,-5.9988246,0.029446624,0.061334886,0.98841876,1.4609647,0.04405627,0.0035414559841156004,94.09538459777832,15000
-7.6178274,7.6178274,0.066579774,1.0,1.6872859,5.5347342,-5.8556457,0.025651734,0.026596367,0.9878428,1.3829725,0.03948146,0.053054295,-0.06809812,1.456162,-7.686225,7.686225,0.083679125,1.0,2.0625494,5.326017,-5.9988246,0.030230884,0.059465423,0.9866603,1.3747108,0.04397799,0.0035617069244384767,111.90392470359802,20000
-7.6630154,7.6630154,0.07787683,1.0,1.8007329,5.5347342,-5.8556457,0.04836916,0.10280609,0.987708,1.4236722,0.06260588,0.042224493,-0.04073898,2.5030842,-7.651271,7.651271,0.074940786,1.0,1.5529413,5.326017,-5.9988246,0.025936747,0.0715623,0.9874552,1.404328,0.039980028,0.0035799705028533935,129.80378317832947,25000
-7.7306337,7.7306337,0.09478134,1.0,2.5564756,5.5347342,-5.8556457,0.04848698,0.093349576,0.987674,1.4976842,0.06346382,0.35640028,-0.2646999,4.8510895,-7.6944113,7.6944113,0.08572574,1.0,1.7916336,5.326017,-5.9988246,0.028571906,0.08319773,0.9873454,1.5011903,0.04358381,0.0036175581455230713,147.89157938957214,30000
-7.682772,7.682772,0.08281596,1.0,0.99648464,5.5347342,-5.8556457,0.022758394,0.11051159,0.9872701,1.0803232,0.033561625,0.07731078,-0.107856676,2.588106,-7.66425,7.66425,0.07818547,1.0,0.84392226,5.326017,-5.9988246,0.029615618,0.09183264,0.9875126,1.0988989,0.040604606,0.0035525600910186767,165.65438532829285,35000
-7.649591,7.649591,0.07452073,1.0,1.4045874,5.5347342,-5.8556457,0.03470538,0.06907849,0.9872881,0.82459015,0.042951282,0.090160206,-0.06617001,2.1433568,-7.6745186,7.6745186,0.08075254,1.0,0.84664077,5.326017,-5.9988246,0.023309452,0.107021585,0.9874109,0.81665796,0.031476032,0.0035592916011810303,183.45084834098816,40000
-7.6429625,7.6429625,0.07286356,1.0,1.2292994,5.5347342,-5.8556457,0.024303786,0.08339061,0.9872938,0.59998584,0.030303644,0.20748234,-0.13769038,3.0321388,-7.6571875,7.6571875,0.07641984,1.0,0.77744913,5.326017,-5.9988246,0.020785552,0.089758724,0.9868432,0.6012587,0.026798138,0.0036689598083496093,201.7956531047821,45000
-7.6213126,7.6213126,0.067451134,1.0,0.900851,5.5347342,-5.8556457,0.02217142,0.093465,0.9881444,0.7197963,0.029369382,0.065884076,-0.08511447,2.027078,-7.732525,7.732525,0.09525414,1.0,0.8269876,5.326017,-5.9988246,0.02631097,0.12002329,0.98768955,0.7071671,0.03338264,0.0035865617275238036,219.72846746444702,50000
-7.6228113,7.6228113,0.067825764,1.0,1.0751361,5.5347342,-5.8556457,0.019743575,0.09484583,0.988659,0.8773991,0.028517567,0.16207054,-0.12044506,3.0528464,-7.6520386,7.6520386,0.07513258,1.0,1.0644728,5.326017,-5.9988246,0.024807194,0.11080173,0.9859694,0.86638486,0.03347104,0.003594117784500122,237.69906187057495,55000
-7.631982,7.631982,0.07011838,1.0,0.90952015,5.5347342,-5.8556457,0.022556083,0.08631942,0.9857224,0.62308085,0.028786892,0.06062961,-0.06790405,1.7356023,-7.674597,7.674597,0.08077212,1.0,0.98242027,5.326017,-5.9988246,0.021614663,0.11667293,0.98616576,0.6196984,0.027811646,0.0035728116035461427,255.56312537193298,60000
-7.627755,7.627755,0.069061786,1.0,0.6088779,5.5347342,-5.8556457,0.014960967,0.12627763,0.9872824,0.5214674,0.020175641,0.06859295,-0.064535834,1.4333781,-7.743947,7.743947,0.09810966,1.0,0.57811457,5.326017,-5.9988246,0.017069433,0.10866566,0.9883156,0.5224503,0.022293936,0.0036248615264892576,273.68743801116943,65000
-7.6309776,7.6309776,0.06986745,1.0,0.6296725,5.5347342,-5.8556457,0.017993253,0.09649454,0.98739517,0.4466451,0.022459704,0.074744225,-0.051629238,1.6504781,-7.7297425,7.7297425,0.09455863,1.0,0.5353136,5.326017,-5.9988246,0.017309397,0.10939489,0.9876716,0.44032726,0.02171267,0.003635328483581543,291.86408591270447,70000
-7.611628,7.611628,0.06502997,1.0,0.58654356,5.5347342,-5.8746605,1.0420316,2.0259037,0.98825747,0.22282988,1.0442599,6.1194334,-4.2660503,77.88371,-7.718889,7.718889,0.09184532,1.0,0.5923888,5.326017,-5.9988246,0.096851826,0.49497876,0.98593134,0.22378378,0.09908967,0.0035770179748535157,309.7491810321808,75000
-7.6197586,7.6197586,0.06706262,1.0,0.5874584,5.5347342,-5.8746605,0.018220957,0.081771694,0.9871192,0.2200656,0.020421613,0.068665065,-0.06548569,1.5608222,-7.680309,7.680309,0.082200184,1.0,0.5536909,5.326017,-8.458182,0.019167759,0.25879785,0.9878714,0.2194201,0.02136196,0.0036021697998046874,327.76003551483154,80000
-7.658906,7.658906,0.07684942,1.0,0.616268,4.078058,-4.282185,0.017799612,0.07136238,0.98822343,0.19227433,0.019722356,0.05378637,-0.06095181,1.574527,-7.7356462,7.7356462,0.09603445,1.0,0.52152115,4.6352196,-4.7095914,0.012039581,0.07200049,0.9875893,0.19002905,0.013939871,0.003668528366088867,346.1026830673218,85000
-7.583168,7.583168,0.05791496,1.0,0.5355281,4.2135286,-4.3487253,0.018110257,0.07730064,0.9869746,0.16474521,0.019757709,0.062977195,-0.041894242,1.4092367,-7.6503553,7.6503553,0.074711815,1.0,0.5490178,4.7296543,-4.7095914,0.016091134,0.067746565,0.9879781,0.16458236,0.017736958,0.003628561544418335,364.24550580978394,90000
-7.5909643,7.5909643,0.059864096,1.0,0.64419675,5.5347342,-5.8556457,0.0136902705,0.3160566,0.98663723,0.16744149,0.015364685,0.058583453,-0.06998376,1.4325113,-7.677217,7.677217,0.08142717,1.0,0.63598883,5.326017,-5.9988246,0.08205072,0.13843548,0.987532,0.167254,0.08372326,0.003641261863708496,382.45182037353516,95000
-7.5899615,7.5899615,0.059613343,1.0,0.68645537,3.83297,-4.3487253,0.011268234,0.063325785,0.9890809,0.37604606,0.015028695,0.04345246,-0.08338269,1.3415248,-7.6339517,7.6339517,0.07061093,1.0,0.6705733,4.3963313,-4.593105,0.015166305,0.06402084,0.9870161,0.37491682,0.018915473,0.003614525318145752,400.5244519710541,100000
-7.573033,7.573033,0.05538117,1.0,0.6507939,4.511182,-4.3487253,0.012939381,0.07133684,0.9887711,0.23668662,0.015306247,0.069219686,-0.05925619,1.4302876,-7.627525,7.627525,0.069004215,1.0,0.60976434,4.6497226,-4.7095914,0.015719771,0.07092135,0.98672915,0.23690407,0.018088812,0.0035500624656677245,418.27476954460144,105000
-7.616554,7.616554,0.06626144,1.0,0.70471865,4.2662516,-4.3487253,0.014419643,0.081321165,0.9884954,0.17079517,0.016127596,0.08484519,-0.06113552,1.6022645,-7.7514563,7.7514563,0.09998709,1.0,0.6890349,4.715085,-4.4442115,0.016458493,0.08017016,0.9865991,0.1717133,0.018175626,0.0036265084743499756,436.4073169231415,110000
-7.592366,7.592366,0.060214628,1.0,0.6146882,4.793741,-4.6468883,0.014677567,0.06777648,0.9868895,0.26155138,0.01729308,0.056049515,-0.07066047,1.5612047,-7.7019973,7.7019973,0.08762221,1.0,0.634333,4.8407273,-4.695551,0.019592531,0.05649489,0.98746544,0.26065913,0.022199122,0.003590594673156738,454.3602955341339,115000
-7.5971456,7.5971456,0.061409354,1.0,0.6213021,4.1545167,-4.3487253,0.012308188,0.065142214,0.9884575,0.39569518,0.016265139,0.06408943,-0.07609323,1.4742811,-7.7277217,7.7277217,0.09405343,1.0,0.56341374,4.8407273,-4.7095914,0.0139015475,0.076928586,0.98731554,0.39396524,0.0178412,0.0035817724704742433,472.26916313171387,120000
-7.5953417,7.5953417,0.06095844,1.0,0.7106093,3.2783234,-4.282185,0.017673157,0.06744162,0.9859072,0.6956568,0.024629725,0.084461235,-0.06262534,1.8553321,-7.715534,7.715534,0.09100653,1.0,0.6565021,4.096911,-4.7095914,0.01814107,0.06821047,0.98718864,0.6951318,0.025092388,0.0036731969833374025,490.6351537704468,125000
-7.589167,7.589167,0.05941479,1.0,0.56552416,3.8814254,-4.4260545,0.013850685,0.06762341,0.98639107,0.12601143,0.015110799,0.054917503,-0.06268234,1.545145,-7.696161,7.696161,0.086163186,1.0,0.51959825,4.8407273,-4.7095914,0.017896876,0.08570805,0.9874295,0.12518874,0.019148763,0.003687165355682373,509.0709857940674,130000
-7.5832005,7.5832005,0.05792301,1.0,0.64815617,3.4570918,-4.147297,0.015726678,0.102271065,0.98948306,0.733328,0.023059957,0.06059918,-0.039004866,1.6230615,-7.739981,7.739981,0.097118184,1.0,0.63242453,3.858474,-4.1281276,0.018311825,0.080774575,0.9887886,0.73155844,0.025627408,0.0036409902095794677,527.2759432792664,135000
-7.606448,7.606448,0.06373496,1.0,0.69191253,3.8784032,-4.2993817,0.0276053,0.11640523,0.9876331,0.7923892,0.035529193,0.07545903,-0.06341069,2.1233327,-7.71556,7.71556,0.091013,1.0,0.66599214,3.9004517,-4.334525,0.02762874,0.11673981,0.98765934,0.79193044,0.035548046,0.0036712664127349854,545.6322808265686,140000
-7.595784,7.595784,0.06106896,1.0,0.4591965,4.511182,-5.031006,0.009221036,0.072171725,0.9880575,0.0891359,0.010112395,0.063130535,-0.0958395,1.5115681,-7.708184,7.708184,0.08916892,1.0,0.4735895,4.8407273,-4.56488,0.013721723,0.08100625,0.98843133,0.08819014,0.014603624,0.0036313464164733885,563.7890186309814,145000
-7.580591,7.580591,0.057270784,1.0,0.47853866,4.3764906,-4.3487253,0.011495868,0.059690047,0.98713493,0.09701632,0.012466031,0.058739476,-0.06119542,1.4229398,-7.708105,7.708105,0.089149356,1.0,0.47079414,3.5390158,-4.7095914,0.007755666,0.06451438,0.9892989,0.09624566,0.008718123,0.003653380060195923,582.0559244155884,150000
-7.627475,7.627475,0.06899166,1.0,0.50191903,5.118721,-4.3487253,0.0136765065,0.052768596,0.98659265,0.1244708,0.014921214,0.064080976,-0.06142089,1.4722006,-7.67614,7.67614,0.08115791,1.0,0.55999273,4.9658732,-4.7095914,0.014518997,0.06216222,0.98779464,0.12494379,0.015768435,0.003722782802581787,600.669843673706,155000
