step,reward,eval_type,seed
250112,0.0,pi,2
250112,0.0,mppi,2
500224,0.0,pi,2
500224,0.0,mppi,2
750080,0.0,pi,2
750080,0.0,mppi,2
1000192,4.3,pi,2
1000192,2.4,mppi,2
1250048,0.0,pi,2
1250048,1.0,mppi,2
1500160,2.2,pi,2
1500160,0.0,mppi,2
1750016,56.8,pi,2
1750016,56.8,mppi,2
2000128,66.9,pi,2
2000128,0.0,mppi,2
2000128,-1.0,restart_1,2
2250240,120.4,pi,2
2250240,143.6,mppi,2
2500096,169.3,pi,2
2500096,76.7,mppi,2
2750208,219.7,pi,2
2750208,217.3,mppi,2
3000064,182.8,pi,2
3000064,0.0,mppi,2
3250176,184.6,pi,2
3250176,250.6,mppi,2
3500032,228.6,pi,2
3500032,249.4,mppi,2
3750144,239.9,pi,2
3750144,255.0,mppi,2
4000000,242.1,pi,2
4000000,271.5,mppi,2
4250112,255.1,pi,2
4250112,285.3,mppi,2
4250112,-1.0,restart_2,2
4500224,238.4,pi,2
4500224,173.2,mppi,2
4750080,246.1,pi,2
4750080,252.4,mppi,2
5000192,247.3,pi,2
5000192,268.6,mppi,2
5250048,258.4,pi,2
5250048,276.1,mppi,2
5500160,267.6,pi,2
5500160,283.2,mppi,2
5750016,266.3,pi,2
5750016,289.9,mppi,2
6000128,258.8,pi,2
6000128,283.7,mppi,2
6250240,263.6,pi,2
6250240,290.0,mppi,2
6250240,-1.0,restart_3,2
6500096,247.0,pi,2
6500096,260.7,mppi,2
6750208,271.6,pi,2
6750208,296.3,mppi,2
7000064,270.1,pi,2
7000064,302.3,mppi,2
7250176,282.1,pi,2
7250176,289.0,mppi,2
7500032,265.5,pi,2
7500032,193.1,mppi,2
7750144,275.2,pi,2
7750144,292.0,mppi,2
8000000,277.3,pi,2
8000000,295.1,mppi,2
8250112,214.5,pi,2
8250112,294.8,mppi,2
8500224,276.0,pi,2
8500224,295.3,mppi,2
8500224,-1.0,restart_4,2
8750080,276.4,pi,2
8750080,294.0,mppi,2
9000192,269.8,pi,2
9000192,284.0,mppi,2
9250048,279.8,pi,2
9250048,282.5,mppi,2
9500160,289.9,pi,2
9500160,289.9,mppi,2
9750016,268.9,pi,2
9750016,297.3,mppi,2
10000128,264.0,pi,2
10000128,289.4,mppi,2
