training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-7.705285,7.705285,0.08844413,1.0,0.8861798,5.0052676,-4.0567126,0.013531508,0.018072153,0.98623884,0.79901195,0.021521628,0.069423996,-0.082489036,1.5197482,-7.7677617,7.7677617,0.10406332,1.0,0.78099346,4.647746,-4.541052,0.014379356,0.0245738,0.98654443,0.81176555,0.022497011,0.007329117727279663,36.64560055732727,5000
-7.7394686,7.7394686,0.09699007,1.0,1.4270748,6.8482904,-5.8746605,0.030335506,0.07979004,0.9863697,1.2340673,0.04267618,0.15108688,-0.16754551,3.722389,-7.684614,7.684614,0.08327657,1.0,1.6222107,4.916553,-7.9161677,0.026755666,0.06597199,0.98699677,1.2208886,0.03896455,0.0036531140804290773,54.911176919937134,10000
-7.6797132,7.6797132,0.08205131,1.0,1.1923671,6.8482904,-5.8746605,0.03097642,0.11525557,0.98744524,1.364327,0.04461969,0.10267946,-0.061087597,2.0593197,-7.682982,7.682982,0.082868494,1.0,1.9521196,4.916553,-8.458182,0.032314636,0.12677862,0.98818624,1.3810322,0.046124958,0.0037365506649017334,73.59393620491028,15000
-7.6552744,7.6552744,0.07594164,1.0,0.9043089,6.8482904,-5.8746605,0.025897775,0.07746657,0.98798805,0.9516408,0.03541418,0.06591112,-0.058545135,2.1113296,-7.70624,7.70624,0.088682994,1.0,1.0087099,5.326017,-8.458182,0.021980936,0.081569105,0.9862826,0.9556749,0.031537686,0.0038247045040130617,92.71747326850891,20000
-7.6260676,7.6260676,0.06863984,1.0,0.72697306,6.8482904,-5.8746605,0.014587975,0.056297816,0.9851719,0.52180845,0.01980606,0.050785467,-0.066491574,1.5032777,-7.697335,7.697335,0.08645668,1.0,0.80357796,5.529181,-8.440185,0.026720628,0.085275546,0.9868675,0.53105754,0.032031205,0.005001871919631958,117.72683906555176,25000
-7.648569,7.648569,0.0742653,1.0,1.0222712,6.8482904,-5.8746605,0.013319847,0.07093725,0.9892553,0.6079106,0.019398954,0.057498746,-0.064246334,2.1175303,-7.657391,7.657391,0.07647072,1.0,0.8899824,5.529181,-8.458182,0.025010977,0.08197345,0.9881569,0.6153883,0.031164858,0.003707425022125244,136.2639696598053,30000
-7.6076384,7.6076384,0.06403249,1.0,1.0181949,6.8482904,-5.8746605,0.023256972,0.06924148,0.9860664,0.6234192,0.029491164,0.07839813,-0.07752932,1.4400995,-7.7049503,7.7049503,0.088360555,1.0,0.86248803,5.529181,-8.458182,0.017703174,0.074083015,0.98785615,0.62597895,0.023962963,0.003598543167114258,154.25669240951538,35000
-7.6407332,7.6407332,0.072306305,1.0,0.739702,6.8482904,-5.8746605,0.018360492,0.10009461,0.9875466,0.43161327,0.022676624,0.08872513,-0.042394288,1.5206219,-7.7288055,7.7288055,0.094324365,1.0,0.5740992,5.529181,-8.458182,0.020053877,0.072203204,0.98672223,0.43131143,0.02436699,0.003757892370223999,173.04615998268127,40000
-7.645817,7.645817,0.07357725,1.0,0.6243154,6.8482904,-5.8746605,0.015725229,0.088116735,0.9884727,0.51672995,0.020892529,0.037645586,-0.054429043,1.3803549,-7.6906047,7.6906047,0.08477411,1.0,0.6715542,5.529181,-8.458182,0.025794871,0.08639001,0.98675334,0.5191772,0.030986642,0.0037026861667633056,191.55959582328796,45000
-7.641567,7.641567,0.072514735,1.0,0.67633426,6.8482904,-5.8746605,0.01499985,0.06681499,0.9876596,0.77987015,0.022798551,0.06961056,-0.07883676,1.6863358,-7.6598725,7.6598725,0.07709113,1.0,0.6798711,5.529181,-8.458182,0.021408016,0.12267511,0.9870769,0.77734476,0.029181464,0.0035980402946472166,209.5498025417328,50000
-7.6193037,7.6193037,0.06694886,1.0,1.2745693,6.8482904,-5.8746605,0.02356116,0.077380106,0.985958,0.9450004,0.03301116,0.061108273,-0.063776895,1.8836696,-7.677118,7.677118,0.08140238,1.0,1.6531203,5.529181,-8.458182,0.028187431,0.096903905,0.98672616,0.91677284,0.03735516,0.003605496311187744,227.57728958129883,55000
-7.6140265,7.6140265,0.06562957,1.0,0.8488437,6.8482904,-5.8746605,0.012044888,0.069839455,0.9891002,0.6217701,0.01826259,0.077874124,-0.04519677,1.5396118,-7.7163167,7.7163167,0.09120206,1.0,0.6081595,5.529181,-8.458182,0.012748768,0.078737125,0.9861058,0.623075,0.018979518,0.0037139692783355713,246.14714193344116,60000
-7.6415663,7.6415663,0.07251454,1.0,0.86830294,6.8482904,-5.8746605,0.030027842,0.09043262,0.98761946,0.4253991,0.034281835,0.07752454,-0.070784345,2.6134672,-7.673829,7.673829,0.08058021,1.0,0.6714592,5.529181,-8.458182,0.023420393,0.093128785,0.9873853,0.41844606,0.027604854,0.003777916145324707,265.036728143692,65000
-7.6509075,7.6509075,0.074849814,1.0,0.6148659,6.8482904,-5.8746605,0.012158977,0.08313044,0.98876554,0.42424136,0.016401391,0.058340088,-0.063256614,1.5718914,-7.6831636,7.6831636,0.08291394,1.0,0.61841714,5.529181,-8.458182,0.019306004,0.08538271,0.9870794,0.42227948,0.0235288,0.0037696703910827635,283.8850862979889,70000
-7.6417794,7.6417794,0.07256779,1.0,0.7337217,6.8482904,-5.8746605,0.021679655,0.11043994,0.9865062,0.58265305,0.027506186,0.060051672,-0.056153912,1.6192888,-7.6385684,7.6385684,0.071765035,1.0,0.60159606,5.529181,-8.458182,0.016901776,0.09629847,0.9873063,0.589945,0.022801226,0.0037108414173126223,302.4392988681793,75000
-7.575774,7.575774,0.056066535,1.0,0.5776677,6.8482904,-5.8746605,0.022448938,0.0780578,0.9876771,0.5175768,0.027624706,0.054295518,-0.07673422,1.4564695,-7.6795497,7.6795497,0.082010366,1.0,0.5407573,5.529181,-8.458182,0.015032094,0.09308773,0.98856866,0.52824306,0.020314524,0.003723811674118042,321.05836272239685,80000
-7.5724134,7.5724134,0.05522628,1.0,0.5040095,6.8482904,-5.8746605,0.015402947,0.068279915,0.98784614,0.3494287,0.018897234,0.06130269,-0.07065057,1.3951385,-7.623556,7.623556,0.068011954,1.0,0.5247468,4.8407273,-4.4288473,0.021840867,0.08496244,0.9877231,0.345943,0.025300296,0.0036636502742767333,339.37662863731384,85000
