step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,2.0,pi,1
500224,1.3,mppi,1
750080,0.3,pi,1
750080,0.0,mppi,1
1000192,0.4,pi,1
1000192,0.0,mppi,1
1250048,0.0,pi,1
1250048,0.0,mppi,1
1500160,0.0,pi,1
1500160,0.3,mppi,1
1750016,0.0,pi,1
1750016,3.9,mppi,1
2000128,0.7,pi,1
2000128,3.1,mppi,1
2250240,2.6,pi,1
2250240,1.9,mppi,1
2500096,2.2,pi,1
2500096,2.3,mppi,1
2750208,0.0,pi,1
2750208,2.2,mppi,1
3000064,1.8,pi,1
3000064,3.6,mppi,1
3250176,1.5,pi,1
3250176,2.0,mppi,1
3500032,0.6,pi,1
3500032,2.5,mppi,1
3750144,0.3,pi,1
3750144,0.3,mppi,1
4000000,9.6,pi,1
4000000,8.3,mppi,1
4250112,3.9,pi,1
4250112,2.8,mppi,1
4500224,16.5,pi,1
4500224,12.6,mppi,1
4750080,14.9,pi,1
4750080,10.6,mppi,1
5000192,1.6,pi,1
5000192,1.0,mppi,1
5250048,16.3,pi,1
5250048,13.6,mppi,1
5500160,10.3,pi,1
5500160,13.1,mppi,1
5750016,22.1,pi,1
5750016,15.2,mppi,1
6000128,14.7,pi,1
6000128,13.4,mppi,1
6250240,8.7,pi,1
6250240,11.4,mppi,1
6500096,17.7,pi,1
6500096,13.0,mppi,1
6750208,3.1,pi,1
6750208,0.5,mppi,1
7000064,32.9,pi,1
7000064,12.5,mppi,1
7250176,8.2,pi,1
7250176,21.8,mppi,1
7500032,19.5,pi,1
7500032,13.0,mppi,1
7750144,18.6,pi,1
7750144,18.8,mppi,1
8000000,15.2,pi,1
8000000,14.9,mppi,1
8250112,14.3,pi,1
8250112,14.3,mppi,1
8500224,6.2,pi,1
8500224,16.2,mppi,1
8750080,24.7,pi,1
8750080,22.0,mppi,1
9000192,21.9,pi,1
9000192,17.2,mppi,1
9250048,15.3,pi,1
9250048,19.5,mppi,1
9500160,25.0,pi,1
9500160,9.7,mppi,1
9750016,16.3,pi,1
9750016,13.3,mppi,1
10000128,11.7,pi,1
10000128,26.3,mppi,1
