step,reward,eval_type,seed
50176,364.0,pi,7
50176,1072.3,mppi,7
50176,1699.6,jumpy,7
100096,1453.1,pi,7
100096,1331.8,mppi,7
100096,1796.0,jumpy,7
150016,2015.7,pi,7
150016,1247.5,mppi,7
150016,2496.6,jumpy,7
200192,2509.7,pi,7
200192,1505.1,mppi,7
200192,2361.3,jumpy,7
250112,2161.7,pi,7
250112,1307.1,mppi,7
250112,2343.9,jumpy,7
300032,1858.6,pi,7
300032,1805.0,mppi,7
300032,2429.4,jumpy,7
350208,1960.4,pi,7
350208,1556.2,mppi,7
350208,2861.7,jumpy,7
400128,2160.5,pi,7
400128,1471.4,mppi,7
400128,2557.7,jumpy,7
450048,469.5,pi,7
450048,474.8,mppi,7
450048,2416.6,jumpy,7
500224,2022.5,pi,7
500224,1438.3,mppi,7
500224,2857.9,jumpy,7
