step,reward,eval_type,seed
50176,52.1,pi,0
50176,49.6,mppi,0
50176,34.5,jumpy,0
100096,84.7,pi,0
100096,109.7,mppi,0
100096,36.2,jumpy,0
150016,154.7,pi,0
150016,159.1,mppi,0
150016,32.9,jumpy,0
200192,165.9,pi,0
200192,177.6,mppi,0
200192,44.5,jumpy,0
250112,159.8,pi,0
250112,170.8,mppi,0
250112,33.4,jumpy,0
300032,159.0,pi,0
300032,186.9,mppi,0
300032,52.4,jumpy,0
350208,180.2,pi,0
350208,161.3,mppi,0
350208,50.9,jumpy,0
400128,186.8,pi,0
400128,175.6,mppi,0
400128,61.8,jumpy,0
450048,199.0,pi,0
450048,189.9,mppi,0
450048,62.4,jumpy,0
500224,198.5,pi,0
500224,193.7,mppi,0
500224,61.1,jumpy,0
