training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.6280622,4.6280622,0.013347819,1.0,1.0388598,15.884934,-10.859533,0.013366159,0.0030076387,1.2092555,0.025458712,0.051449016,-0.07199179,1.8270223,-4.6392293,4.6392293,0.01781477,1.0,1.382421,12.58556,-19.842863,0.02360636,0.00988096,1.2174525,0.035780884,0.0025428394317626953,422.09094429016113,155000
-4.6268015,4.6268015,0.012843621,1.0,1.1446958,15.884934,-10.859533,0.013797728,0.002374516,1.0471003,0.024268731,0.025899082,-0.021224381,0.79701954,-4.6353173,4.6353173,0.016249806,1.0,1.223044,12.58556,-19.842863,0.025831737,0.013738685,1.0363879,0.036195613,0.002514204502105713,434.6619710922241,160000
-4.627331,4.627331,0.013055444,1.0,0.9365386,15.884934,-10.859533,0.011639112,0.0022966932,0.6169665,0.017808776,0.01933806,-0.02576539,0.74009675,-4.6495953,4.6495953,0.021961218,1.0,0.92753386,12.58556,-19.842863,0.014128743,0.00490243,0.62663436,0.020395085,0.002548392629623413,447.4039385318756,165000
-4.628515,4.628515,0.0135288155,1.0,1.1966686,15.884934,-12.149997,0.014488524,0.0025473104,0.6743791,0.021232314,0.045000188,-0.06789789,1.3541465,-4.644573,4.644573,0.019952321,1.0,1.1973379,12.58556,-19.28321,0.040010422,0.028320245,0.68349767,0.0468454,0.0024907680034637453,459.857782125473,170000
-4.6234474,4.6234474,0.011502067,1.0,1.0483348,15.884934,-10.859533,0.012724326,0.0022636144,0.71676123,0.019891938,0.02440592,-0.032168332,0.8292316,-4.645572,4.645572,0.020351855,1.0,1.155729,12.58556,-19.50411,0.013241999,0.0017017273,0.71913517,0.020433351,0.0025246878147125243,472.4812250137329,175000
-4.624632,4.624632,0.011975593,1.0,0.88646215,15.884934,-10.859533,0.01028198,0.0014316763,0.6539007,0.016820986,0.07847775,-0.041632254,1.3229864,-4.6355124,4.6355124,0.016327916,1.0,0.8880626,12.58556,-18.00464,0.013163457,0.004326092,0.65523696,0.019715827,0.0025276131629943847,485.1192944049835,180000
-4.6275406,4.6275406,0.013139084,1.0,1.1429952,15.884934,-10.859533,0.014471706,0.0030724793,0.66726184,0.021144325,0.24207705,-0.09399469,3.6889715,-4.6521626,4.6521626,0.022987913,1.0,1.074932,12.58556,-18.752903,0.015843615,0.0051457537,0.6782136,0.022625752,0.0025576714992523192,497.90765619277954,185000
-4.6328382,4.6328382,0.015258408,1.0,1.0308282,15.884934,-15.929528,0.012570905,0.0022854789,0.7299466,0.01987037,0.07083956,-0.039178647,1.4443197,-4.6511717,4.6511717,0.022591727,1.0,1.1627403,12.58556,-19.09057,0.018666938,0.0071106413,0.73533636,0.026020302,0.0025333632469177244,510.574476480484,190000
-4.6207113,4.6207113,0.010407525,1.0,1.0152748,15.884934,-10.859533,0.0135103315,0.0033915,0.70508885,0.02056122,0.05081622,-0.028413462,0.92027915,-4.638394,4.638394,0.017480481,1.0,1.1003067,12.58556,-18.639046,0.014951029,0.0039878404,0.7040725,0.021991754,0.0025805357933044435,523.4771592617035,195000
-4.621024,4.621024,0.010532464,1.0,1.1475729,15.884934,-10.859533,0.013151873,0.0016930746,0.77828956,0.020934768,0.03966539,-0.055654045,1.0933869,-4.6303897,4.6303897,0.014278817,1.0,1.362569,12.58556,-19.842863,0.020689495,0.0071351556,0.77867246,0.02847622,0.0025909570693969726,536.4319484233856,200000
-4.6200895,4.6200895,0.010158874,1.0,0.9962627,15.884934,-10.859533,0.011814457,0.0018705365,0.76775616,0.019492019,0.055415057,-0.097244784,1.5733463,-4.6550817,4.6550817,0.024155846,1.0,1.1125743,12.58556,-19.803944,0.0193343,0.00829147,0.7660959,0.026995258,0.002533776235580444,549.1008336544037,205000
-4.6287894,4.6287894,0.013638827,1.0,0.985595,15.884934,-15.929528,0.012095833,0.002262508,0.80503297,0.020146161,0.07903757,-0.08277952,1.4787364,-4.6451674,4.6451674,0.020189846,1.0,1.3803871,12.58556,-19.641294,0.018239144,0.004480078,0.8180847,0.026419992,0.0025222012042999268,561.7118437290192,210000
-4.6280894,4.6280894,0.013358751,1.0,1.3591601,15.884934,-10.859533,0.017748704,0.0041990946,0.8113877,0.025862582,0.061031777,-0.11097065,1.6386831,-4.65147,4.65147,0.022710985,1.0,1.2236593,12.58556,-19.842863,0.021277811,0.009132546,0.82267547,0.029504566,0.002521641159057617,574.3200540542603,215000
-4.621248,4.621248,0.010621953,1.0,1.2147012,15.884934,-10.859533,0.016325548,0.0042207437,0.77977014,0.02412325,0.29698282,-0.19402899,4.418576,-4.62904,4.62904,0.013738962,1.0,1.2566307,12.58556,-19.842863,0.022992384,0.010531394,0.78759795,0.030868363,0.0025158060550689696,586.8990879058838,220000
-4.6214113,4.6214113,0.010687439,1.0,1.2234534,15.884934,-10.859533,0.015071733,0.002865858,0.82541275,0.02332586,0.043896493,-0.06472743,1.3153529,-4.64221,4.64221,0.019006962,1.0,1.228395,12.58556,-19.842863,0.017737411,0.0055085476,0.82180756,0.025955487,0.0024740465641021727,599.2693250179291,225000
-4.623206,4.623206,0.011405358,1.0,1.3158847,15.884934,-14.636448,0.016164433,0.0030359474,0.8832671,0.024997104,0.19759761,-0.09753049,3.1412325,-4.650035,4.650035,0.022137057,1.0,1.4109124,12.58556,-19.842863,0.022708682,0.008686425,0.8701067,0.031409748,0.0025594054698944092,612.066356420517,230000
-4.6234894,4.6234894,0.011518814,1.0,1.5914642,15.884934,-10.859533,0.021827802,0.005972889,0.96254635,0.031453267,0.2636531,-0.18363456,4.669425,-4.6339903,4.6339903,0.015719173,1.0,1.1927005,12.58556,-19.842863,0.022888087,0.011071799,0.9875587,0.032763675,0.002495657014846802,624.5446455478668,235000
-4.6214685,4.6214685,0.010710401,1.0,1.1308367,15.884934,-14.084894,0.0171333,0.0058837705,1.0145018,0.027278317,0.081820816,-0.12442935,1.8664217,-4.6316395,4.6316395,0.014778748,1.0,1.3303535,12.58556,-19.842863,0.020400785,0.007168941,1.0121785,0.03052257,0.0025428349018096924,637.2588238716125,240000
-4.620342,4.620342,0.010259656,1.0,1.2708424,15.884934,-11.615464,0.02148116,0.008861348,1.1843042,0.033324204,0.42586935,-0.21911946,5.5451493,-4.6382027,4.6382027,0.017404128,1.0,1.3941361,12.58556,-19.842863,0.020909712,0.0070387386,1.183172,0.03274143,0.0025224755287170412,649.8712050914764,245000
-4.623239,4.623239,0.011418598,1.0,1.5194368,15.884934,-10.859533,0.023508128,0.008397737,1.1509475,0.035017602,0.09120665,-0.115028225,1.9493728,-4.6391535,4.6391535,0.01778446,1.0,1.4330745,12.58556,-19.842863,0.024110265,0.009878306,1.1675801,0.035786066,0.002579561233520508,662.7690150737762,250000
-4.6207123,4.6207123,0.01040787,1.0,1.1571059,15.884934,-10.859533,0.01800964,0.006503619,1.2411442,0.030421082,0.25749367,-0.12941866,3.8024247,-4.6531773,4.6531773,0.023393756,1.0,1.4528776,12.58556,-19.842863,0.024880873,0.010456665,1.2363393,0.037244268,0.0025744481086730957,675.6412591934204,255000
-4.6247516,4.6247516,0.012023545,1.0,1.37318,15.884934,-15.929528,0.017958436,0.004269328,1.132916,0.029287595,0.19918956,-0.18927658,3.3164368,-4.642293,4.642293,0.019040128,1.0,1.498106,12.58556,-19.842863,0.02138038,0.006463963,1.1451206,0.032831587,0.002562546682357788,688.4539964199066,260000
-4.6213875,4.6213875,0.01067783,1.0,1.3593957,15.884934,-10.859533,0.01980444,0.0062732156,1.2608997,0.032413438,0.13787316,-0.19854547,2.1941218,-4.6502495,4.6502495,0.022222778,1.0,1.4069265,12.58556,-19.842863,0.022389006,0.008403779,1.2792585,0.03518159,0.002517837429046631,701.0431871414185,265000
-4.6207895,4.6207895,0.01043892,1.0,1.1454699,15.884934,-10.859533,0.019525234,0.0081520565,1.2537363,0.032062598,0.113158524,-0.12982382,2.4728932,-4.6604605,4.6604605,0.026307119,1.0,1.4373395,12.58556,-19.842863,0.022034464,0.0077384543,1.2719433,0.034753896,0.002548195266723633,713.7841672897339,270000
-4.6221724,4.6221724,0.0109920055,1.0,1.4056332,15.884934,-10.859533,0.01869931,0.004689877,1.3451954,0.032151263,0.38046172,-0.21869999,3.4839578,-4.648085,4.648085,0.021356959,1.0,1.8061755,12.58556,-19.842863,0.025190204,0.007200455,1.3557692,0.038747896,0.0024894393920898436,726.231368303299,275000
-4.621251,4.621251,0.010623382,1.0,1.2145237,15.884934,-10.859533,0.023311332,0.011278884,1.2341106,0.035652436,0.2521622,-0.6580822,8.74328,-4.6640363,4.6640363,0.027737468,1.0,1.4381232,12.58556,-19.842863,0.024763042,0.010486679,1.2390451,0.037153494,0.002529673957824707,738.8797423839569,280000
-4.6228185,4.6228185,0.011250268,1.0,1.3087332,15.884934,-10.859533,0.022705646,0.009715471,1.3075675,0.03578132,0.2510497,-0.7044168,9.595683,-4.6365366,4.6365366,0.016737405,1.0,1.5563185,12.58556,-19.842863,0.027355334,0.011911262,1.3163,0.040518336,0.002536338472366333,751.561439037323,285000
-4.620281,4.620281,0.010235243,1.0,1.4706742,15.884934,-15.929528,0.020791983,0.0061467094,1.3519106,0.03431109,0.124008864,-0.28981248,4.374894,-4.6486206,4.6486206,0.021571342,1.0,1.561027,12.58556,-19.842863,0.024929183,0.009413043,1.3590146,0.03851933,0.0025122000217437743,764.1224429607391,290000
-4.619293,4.619293,0.009840151,1.0,1.6059705,15.884934,-10.859533,0.031987146,0.016088322,1.422761,0.046214756,0.68798006,-0.30771378,9.211647,-4.655417,4.655417,0.02428982,1.0,2.059103,12.58556,-19.842863,0.031471856,0.010990737,1.4002116,0.04547397,0.0025458101749420165,776.8514974117279,295000
-4.6246634,4.6246634,0.011988264,1.0,1.4224888,15.884934,-10.859533,0.030458618,0.016397707,1.5871141,0.04632976,0.38800192,-0.54305893,7.2520165,-4.652488,4.652488,0.023118254,1.0,1.8780046,12.58556,-19.842863,0.03241668,0.013774383,1.6185404,0.04860208,0.002516279983520508,789.4329009056091,300000
-4.6173043,4.6173043,0.0090446845,1.0,1.8822372,15.884934,-10.859533,0.025650658,0.0068972604,1.7530719,0.043181375,0.13267075,-0.25425592,3.4463737,-4.6524105,4.6524105,0.023087315,1.0,1.5242604,12.58556,-19.842863,0.024603717,0.009455671,1.7621665,0.042225383,0.002538855838775635,802.1271848678589,305000
-4.6200433,4.6200433,0.010140258,1.0,1.4271463,15.884934,-10.859533,0.020265546,0.006054631,1.3938138,0.034203686,0.19937749,-0.062148105,2.5866284,-4.6604776,4.6604776,0.026313944,1.0,1.5433857,12.58556,-19.842863,0.022694487,0.0073339697,1.3885108,0.036579594,0.002552462339401245,814.8895003795624,310000
-4.619025,4.619025,0.009733017,1.0,1.385011,15.884934,-10.859533,0.020750683,0.006970278,1.5838692,0.036589377,0.4433829,-0.11769829,4.752322,-4.6454616,4.6454616,0.020307604,1.0,1.3547057,12.58556,-19.842863,0.023976032,0.010534319,1.5767603,0.039743632,0.0025286738395690917,827.5328731536865,315000
-4.622123,4.622123,0.010972005,1.0,1.4234285,15.884934,-10.859533,0.024835035,0.010707831,1.576208,0.040597115,0.0838995,-0.051956255,2.170134,-4.6504555,4.6504555,0.022305219,1.0,1.5659741,12.58556,-19.842863,0.022513751,0.0069232457,1.6004084,0.038517833,0.0024924001216888427,839.994877576828,320000
-4.621499,4.621499,0.010722663,1.0,1.154197,15.884934,-10.859533,0.02054151,0.009090444,1.7530851,0.038072363,0.15870887,-0.08734434,2.5584486,-4.6495714,4.6495714,0.02195165,1.0,1.5059339,12.58556,-19.842863,0.030273806,0.015368149,1.74788,0.047752604,0.002498979091644287,852.4897770881653,325000
-4.618726,4.618726,0.009613285,1.0,1.2017126,15.884934,-10.859533,0.06951303,0.058076665,1.7538377,0.08705141,0.95890343,-0.2456095,12.006287,-4.640844,4.640844,0.018460462,1.0,1.3059204,12.58556,-19.842863,0.035648406,0.022817377,1.777103,0.053419434,0.002528203010559082,865.130795955658,330000
-4.619296,4.619296,0.009841291,1.0,1.3279536,15.884934,-10.859533,0.03367897,0.020605491,1.8679974,0.052358944,0.13854058,-0.5995272,6.883395,-4.6452694,4.6452694,0.020230487,1.0,1.5115685,12.58556,-19.842863,0.039862704,0.02499699,1.8767571,0.058630273,0.002480284309387207,877.5322213172913,335000
-4.6178713,4.6178713,0.009271644,1.0,1.2627413,15.884934,-10.859533,0.022942401,0.010419181,1.9866831,0.042809233,0.17771873,-0.35744846,3.9613893,-4.643132,4.643132,0.019375911,1.0,2.0066657,12.58556,-19.842863,0.038517892,0.018637616,1.9631472,0.058149364,0.002527784776687622,890.1711485385895,340000
-4.622727,4.622727,0.011213689,1.0,1.060508,15.884934,-10.859533,0.018730387,0.008207381,1.9091591,0.03782198,0.521048,-0.13151012,6.1187954,-4.648333,4.648333,0.02145623,1.0,1.4895377,12.58556,-19.842863,0.026582569,0.011805244,1.9314594,0.045897163,0.0025403510093688964,902.8729074001312,345000
-4.6185493,4.6185493,0.0095427185,1.0,1.7439761,15.884934,-10.859533,0.038259238,0.021029774,1.8810744,0.05706998,0.15472579,-0.48404753,6.725666,-4.6574435,4.6574435,0.02510031,1.0,1.4913311,12.58556,-19.842863,0.035223585,0.02051543,1.8816884,0.05404047,0.002500330305099487,915.3745632171631,350000
-4.617842,4.617842,0.009259867,1.0,1.6469353,15.884934,-10.859533,0.022143248,0.005731207,1.8479981,0.04062323,0.11757443,-0.13377279,2.4658093,-4.643194,4.643194,0.019400695,1.0,1.6507064,12.58556,-19.842863,0.030070294,0.013700234,1.8418719,0.04848901,0.0025502023696899415,928.1255788803101,355000
-4.6184483,4.6184483,0.0095022265,1.0,1.0854046,15.884934,-10.859533,0.017991256,0.0072093047,1.6667538,0.034658793,0.26393172,-0.06976427,3.688671,-4.6462064,4.6462064,0.02060559,1.0,1.6918118,12.58556,-19.842863,0.036418997,0.019697856,1.6646744,0.05306574,0.002512435245513916,940.6877579689026,360000
-4.6177006,4.6177006,0.00920329,1.0,0.83417237,15.884934,-10.859533,0.013637503,0.005349273,1.6872911,0.030510414,0.03811472,-0.12080452,1.9600115,-4.63745,4.63745,0.01710305,1.0,1.1085212,12.58556,-19.842863,0.018450353,0.007439536,1.6859015,0.035309367,0.002548417663574219,953.4298505783081,365000
-4.618347,4.618347,0.009461954,1.0,0.9434075,15.884934,-10.859533,0.023170767,0.013875447,1.6411273,0.03958204,0.06349595,-0.16748475,2.8601542,-4.6453786,4.6453786,0.020274485,1.0,1.6500435,12.58556,-19.842863,0.273084,0.25917533,1.6406586,0.2894906,0.0025376150608062745,966.1179294586182,370000
-4.620984,4.620984,0.010516556,1.0,1.4723778,15.884934,-10.859533,0.02760298,0.013009295,1.600129,0.04360427,0.043239705,-0.04067076,2.2986107,-4.6510696,4.6510696,0.02255076,1.0,2.1128814,12.58556,-19.842863,0.03420815,0.013211454,1.5831035,0.050039183,0.0025213778495788573,978.7248222827911,375000
-4.6181226,4.6181226,0.009371996,1.0,1.125014,15.884934,-10.859533,0.021263555,0.010114563,1.4825139,0.036088694,0.22379074,-0.09036368,3.3618007,-4.650923,4.650923,0.022492109,1.0,1.2088425,12.58556,-19.842863,0.021630745,0.009638708,1.5111299,0.036742043,0.002491726064682007,991.1834561824799,380000
-4.616953,4.616953,0.008904125,1.0,1.3560396,15.884934,-10.859533,0.022539392,0.009069691,1.4943588,0.03748298,0.043314617,-0.16349578,2.398591,-4.647936,4.647936,0.0212974,1.0,1.285923,12.58556,-19.842863,0.03176541,0.01909715,1.5051408,0.04681682,0.0025335176944732665,1003.8510489463806,385000
-4.618934,4.618934,0.009696524,1.0,1.2753894,15.884934,-10.859533,0.023937283,0.011296354,1.5096524,0.039033808,0.121378645,-0.04717231,2.6966867,-4.648573,4.648573,0.021552198,1.0,1.499954,12.58556,-19.842863,0.026085991,0.011198436,1.5152394,0.041238382,0.0025243297576904296,1016.4727013111115,390000
-4.620083,4.620083,0.010156195,1.0,1.0180032,15.884934,-10.859533,0.018731304,0.008637648,1.4872699,0.033604003,0.08827827,-0.40004614,4.662694,-4.652464,4.652464,0.0231086,1.0,1.3647813,12.58556,-19.842863,0.026027348,0.012504581,1.4828811,0.04085616,0.0025076254367828368,1029.010832309723,395000
