step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,2,0.3816,0.3816,62.4,11.4
50176,mppi,2,0.4703,0.4703,51.25,13.75
100096,pi,2,0.8820,0.8820,58.6,12.0
100096,mppi,2,0.9677,0.9677,9.0,11.125
150016,pi,2,0.9530,0.9530,23.6,11.2
150016,mppi,2,0.9850,0.9850,0.625,13.375
200192,pi,2,0.9836,0.9836,1.0,12.2
200192,mppi,2,0.9792,0.9792,7.875,12.375
250112,pi,2,0.9848,0.9848,0.8,12.8
250112,mppi,2,0.9761,0.9761,6.125,13.375
300032,pi,2,0.9764,0.9764,11.8,9.4
300032,mppi,2,0.9889,0.9889,1.75,8.875
350208,pi,2,0.9798,0.9798,6.6,11.6
350208,mppi,2,0.9870,0.9870,0.125,12.875
400128,pi,2,0.9816,0.9816,6.0,11.8
400128,mppi,2,0.9875,0.9875,0.5,11.625
450048,pi,2,0.9906,0.9906,0.6,8.8
450048,mppi,2,0.9870,0.9870,1.75,11.25
500224,pi,2,0.9902,0.9902,0.8,5.8
500224,mppi,2,0.9868,0.9868,1.125,11.875
550144,pi,2,0.9804,0.9804,2.8,14.4
550144,mppi,2,0.9881,0.9881,0.5,9.875
600064,pi,2,0.9864,0.9864,1.0,12.0
600064,mppi,2,0.9860,0.9860,1.375,11.75
650240,pi,2,0.9850,0.9850,1.8,12.8
650240,mppi,2,0.9932,0.9932,0.5,6.0
700160,pi,2,0.9812,0.9812,4.4,12.4
700160,mppi,2,0.9842,0.9842,2.625,11.5
750080,pi,2,0.9792,0.9792,9.0,6.6
750080,mppi,2,0.9914,0.9914,0.75,7.75
800000,pi,2,0.9852,0.9852,2.6,11.6
800000,mppi,2,0.9868,0.9868,1.625,11.375
850176,pi,2,0.9798,0.9798,9.8,8.4
850176,mppi,2,0.9854,0.9854,0.625,13.75
900096,pi,2,0.9882,0.9882,1.4,9.6
900096,mppi,2,0.9899,0.9899,0.125,10.0
950016,pi,2,0.9794,0.9794,7.6,11.6
950016,mppi,2,0.9904,0.9904,0.5,9.125
1000192,pi,2,0.9738,0.9738,14.8,10.2
1000192,mppi,2,0.9876,0.9876,0.875,10.25
