step,reward,eval_type,seed
50176,588.9,pi,4
50176,381.1,mppi,4
50176,936.0,jumpy,4
100096,271.6,pi,4
100096,1436.0,mppi,4
100096,2845.8,jumpy,4
150016,1886.1,pi,4
150016,1657.5,mppi,4
150016,2195.5,jumpy,4
200192,2654.9,pi,4
200192,2043.9,mppi,4
200192,2778.6,jumpy,4
250112,1974.9,pi,4
250112,2018.4,mppi,4
250112,2966.6,jumpy,4
300032,2955.4,pi,4
300032,2511.6,mppi,4
300032,2519.0,jumpy,4
350208,2750.3,pi,4
350208,2202.8,mppi,4
350208,2252.3,jumpy,4
400128,2610.1,pi,4
400128,2278.9,mppi,4
400128,2799.7,jumpy,4
450048,2881.5,pi,4
450048,2564.3,mppi,4
450048,3122.1,jumpy,4
500224,2799.9,pi,4
500224,2718.8,mppi,4
500224,2501.9,jumpy,4
