step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,2,0.0000,0.0000,0.0,1000.0
250112,mppi,2,0.0029,0.0120,0.375,765.0
500224,pi,2,0.2824,0.3222,12.6,170.0
500224,mppi,2,0.3411,0.3977,12.875,95.25
750080,pi,2,0.3626,0.3784,14.2,51.6
750080,mppi,2,0.3846,0.3989,15.0,53.0
1000192,pi,2,0.3958,0.4130,15.2,57.8
1000192,mppi,2,0.4119,0.4241,14.875,56.375
1250048,pi,2,0.4120,0.4414,14.2,43.2
1250048,mppi,2,0.4396,0.4546,14.75,47.125
1500160,pi,2,0.4208,0.4546,14.0,53.6
1500160,mppi,2,0.3878,0.4144,12.625,165.25
1750016,pi,2,0.4186,0.4370,15.0,54.4
1750016,mppi,2,0.4385,0.4530,15.0,44.125
2000128,pi,2,0.4278,0.4586,14.2,52.4
2000128,mppi,2,0.4455,0.4676,14.625,47.375
