step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,7,0.3338,0.3338,52.6,11.0
50176,mppi,7,0.3327,0.3327,43.0,12.0
100096,pi,7,0.5830,0.5830,71.0,7.0
100096,mppi,7,0.7707,0.7707,51.666666666666664,14.333333333333334
150016,pi,7,0.9372,0.9372,17.6,18.0
150016,mppi,7,0.9637,0.9637,15.0,17.333333333333332
200192,pi,7,0.9710,0.9710,10.2,16.0
200192,mppi,7,0.9837,0.9837,4.666666666666667,11.666666666666666
250112,pi,7,0.9598,0.9598,8.2,18.2
250112,mppi,7,0.9763,0.9763,4.666666666666667,9.666666666666666
300032,pi,7,0.9658,0.9658,10.6,10.2
300032,mppi,7,0.9727,0.9727,9.0,14.0
350208,pi,7,0.9014,0.9014,23.2,13.0
350208,mppi,7,0.9860,0.9860,3.0,6.0
400128,pi,7,0.9840,0.9840,3.8,8.0
400128,mppi,7,0.9660,0.9660,11.0,14.333333333333334
450048,pi,7,0.9630,0.9630,9.8,11.4
450048,mppi,7,0.9830,0.9830,1.6666666666666667,15.333333333333334
500224,pi,7,0.9746,0.9746,6.6,12.8
500224,mppi,7,0.9923,0.9923,0.6666666666666666,7.0
550144,pi,7,0.9666,0.9666,7.6,16.8
550144,mppi,7,0.9803,0.9803,5.666666666666667,13.666666666666666
600064,pi,7,0.9546,0.9546,10.4,13.2
600064,mppi,7,0.9863,0.9863,0.3333333333333333,12.666666666666666
650240,pi,7,0.9636,0.9636,13.2,9.4
650240,mppi,7,0.9580,0.9580,21.666666666666668,15.0
700160,pi,7,0.9696,0.9696,10.2,11.4
700160,mppi,7,0.9873,0.9873,0.3333333333333333,8.0
750080,pi,7,0.9814,0.9814,3.0,10.2
750080,mppi,7,0.9747,0.9747,10.333333333333334,12.666666666666666
800000,pi,7,0.9686,0.9686,12.4,13.4
800000,mppi,7,0.9590,0.9590,25.0,13.666666666666666
850176,pi,7,0.9792,0.9792,9.2,11.2
850176,mppi,7,0.9853,0.9853,0.3333333333333333,14.333333333333334
900096,pi,7,0.9542,0.9542,10.4,14.4
900096,mppi,7,0.9847,0.9847,0.3333333333333333,15.0
950016,pi,7,0.9810,0.9810,3.0,15.4
950016,mppi,7,0.9713,0.9713,10.0,18.666666666666668
1000192,pi,7,0.9850,0.9850,1.0,12.8
1000192,mppi,7,0.9847,0.9847,3.0,12.333333333333334
