step,reward,eval_type,seed
250112,96.6,pi,1
250112,0.0,mppi,1
500224,13.6,pi,1
500224,196.7,mppi,1
750080,303.7,pi,1
750080,323.5,mppi,1
1000192,345.5,pi,1
1000192,352.3,mppi,1
1250048,344.6,pi,1
1250048,358.4,mppi,1
1500160,346.7,pi,1
1500160,371.3,mppi,1
1750016,342.9,pi,1
1750016,378.7,mppi,1
2000128,356.0,pi,1
2000128,385.2,mppi,1
2250240,360.2,pi,1
2250240,381.5,mppi,1
2500096,373.5,pi,1
2500096,371.0,mppi,1
2750208,351.7,pi,1
2750208,378.2,mppi,1
3000064,278.0,pi,1
3000064,383.2,mppi,1
3250176,356.4,pi,1
3250176,371.1,mppi,1
