training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-7.7052846,7.7052846,0.08844413,1.0,0.8861798,5.0052676,-4.0567126,0.013531508,0.018072153,0.98623884,0.79901195,0.021521628,0.069423996,-0.082489036,1.5197482,-7.7677617,7.7677617,0.10406332,1.0,0.78099346,4.647746,-4.541052,0.014379356,0.0245738,0.98654443,0.81176555,0.022497011,0.007336561536788941,36.68282175064087,5000
-7.7394686,7.7394686,0.09699007,1.0,1.4270748,6.8482904,-5.8746605,0.030335506,0.07979004,0.9863697,1.2340673,0.04267618,0.15108688,-0.16754551,3.722389,-7.684614,7.684614,0.08327657,1.0,1.6222107,4.916553,-7.9161677,0.026755666,0.06597199,0.98699677,1.2208886,0.03896455,0.003607231283187866,54.718984842300415,10000
-7.6797132,7.6797132,0.08205131,1.0,1.1923671,6.8482904,-5.8746605,0.03097642,0.11525557,0.98744524,1.364327,0.04461969,0.10267946,-0.061087597,2.05932,-7.682982,7.682982,0.082868494,1.0,1.9521196,4.916553,-8.458182,0.032314636,0.12677862,0.98818624,1.3810322,0.046124958,0.0036552821636199953,72.99540162086487,15000
-7.6552744,7.6552744,0.07594164,1.0,0.9043089,6.8482904,-5.8746605,0.025897775,0.07746657,0.98798805,0.9516408,0.03541418,0.06591112,-0.058545135,2.1113296,-7.70624,7.70624,0.088682994,1.0,1.0087099,5.326017,-8.458182,0.021980936,0.081569105,0.9862826,0.9556749,0.031537686,0.0036617481708526613,91.3041479587555,20000
-7.626067,7.626067,0.06863984,1.0,0.72697306,6.8482904,-5.8746605,0.014587975,0.056297816,0.9851719,0.52180845,0.01980606,0.050785467,-0.066491574,1.5032777,-7.697335,7.697335,0.08645668,1.0,0.80357796,5.529181,-8.440185,0.026720628,0.085275546,0.9868675,0.53105754,0.032031205,0.0036507917404174804,109.5581123828888,25000
-7.648569,7.648569,0.0742653,1.0,1.0222712,6.8482904,-5.8746605,0.013319847,0.07093725,0.9892553,0.6079106,0.019398954,0.057498746,-0.064246334,2.1175303,-7.657391,7.657391,0.07647072,1.0,0.8899824,5.529181,-8.458182,0.025010977,0.08197345,0.9881569,0.6153883,0.031164858,0.003707740831375122,128.09682202339172,30000
-7.6076384,7.6076384,0.06403249,1.0,1.0181949,6.8482904,-5.8746605,0.023256972,0.06924148,0.9860664,0.6234192,0.029491164,0.07839813,-0.07752932,1.4400995,-7.7049503,7.7049503,0.088360555,1.0,0.86248803,5.529181,-8.458182,0.017703174,0.074083015,0.98785615,0.62597895,0.023962963,0.00367575421333313,146.4755983352661,35000
-7.6407332,7.6407332,0.072306305,1.0,0.739702,6.8482904,-5.8746605,0.018360492,0.10009461,0.9875466,0.43161327,0.022676624,0.08872513,-0.042394288,1.5206219,-7.7288055,7.7288055,0.094324365,1.0,0.5740992,5.529181,-8.458182,0.020053877,0.072203204,0.98672223,0.43131143,0.02436699,0.0036251441001892088,164.6013240814209,40000
-7.6458173,7.6458173,0.07357725,1.0,0.6243154,6.8482904,-5.8746605,0.015725229,0.088116735,0.9884727,0.51672995,0.020892529,0.037645586,-0.054429043,1.3803549,-7.6906047,7.6906047,0.08477411,1.0,0.6715542,5.529181,-8.458182,0.025794871,0.08639001,0.98675334,0.5191772,0.030986642,0.0037321431159973145,183.26204586029053,45000
-7.641567,7.641567,0.072514735,1.0,0.67633426,6.8482904,-5.8746605,0.01499985,0.06681499,0.9876596,0.77987015,0.022798551,0.06961056,-0.07883676,1.6863358,-7.6598725,7.6598725,0.07709113,1.0,0.6798711,5.529181,-8.458182,0.021408016,0.12267511,0.9870769,0.77734476,0.029181464,0.003600694799423218,201.26552510261536,50000
-7.6193037,7.6193037,0.06694886,1.0,1.2745693,6.8482904,-5.8746605,0.02356116,0.077380106,0.985958,0.9450004,0.03301116,0.061108273,-0.063776895,1.8836696,-7.677118,7.677118,0.08140238,1.0,1.6531203,5.529181,-8.458182,0.028187431,0.096903905,0.98672616,0.91677284,0.03735516,0.0035863542079925537,219.1973021030426,55000
-7.6140265,7.6140265,0.06562957,1.0,0.8488437,6.8482904,-5.8746605,0.012044888,0.069839455,0.9891002,0.6217701,0.01826259,0.077874124,-0.04519677,1.5396117,-7.7163167,7.7163167,0.09120206,1.0,0.6081595,5.529181,-8.458182,0.012748768,0.078737125,0.9861058,0.623075,0.018979518,0.0036391379833221435,237.3929979801178,60000
-7.6415663,7.6415663,0.07251454,1.0,0.86830294,6.8482904,-5.8746605,0.030027842,0.09043262,0.98761946,0.4253991,0.034281835,0.07752454,-0.070784345,2.6134672,-7.673829,7.673829,0.08058021,1.0,0.6714592,5.529181,-8.458182,0.023420393,0.093128785,0.9873853,0.41844606,0.027604854,0.003657877159118652,255.68238878250122,65000
-7.6509075,7.6509075,0.074849814,1.0,0.6148659,6.8482904,-5.8746605,0.012158977,0.08313044,0.98876554,0.42424136,0.016401391,0.058340088,-0.063256614,1.5718915,-7.6831636,7.6831636,0.08291394,1.0,0.61841714,5.529181,-8.458182,0.019306004,0.08538271,0.9870794,0.42227948,0.0235288,0.003690113115310669,274.1329596042633,70000
-7.641779,7.641779,0.07256779,1.0,0.7337217,6.8482904,-5.8746605,0.021679655,0.11043994,0.9865062,0.58265305,0.027506186,0.060051672,-0.056153912,1.6192888,-7.6385684,7.6385684,0.071765035,1.0,0.60159606,5.529181,-8.458182,0.016901776,0.09629847,0.9873063,0.589945,0.022801226,0.003662401533126831,292.44497323036194,75000
-7.575774,7.575774,0.056066535,1.0,0.5776677,6.8482904,-5.8746605,0.022448938,0.0780578,0.9876771,0.5175768,0.027624706,0.054295518,-0.07673422,1.4564695,-7.6795497,7.6795497,0.082010366,1.0,0.5407573,5.529181,-8.458182,0.015032094,0.09308773,0.98856866,0.52824306,0.020314524,0.0036926608562469483,310.9082827568054,80000
-7.5724134,7.5724134,0.05522628,1.0,0.5040095,6.8482904,-5.8746605,0.015402947,0.068279915,0.98784614,0.3494287,0.018897234,0.06130269,-0.07065057,1.3951385,-7.623556,7.623556,0.068011954,1.0,0.5247468,4.8407273,-4.4288473,0.021840867,0.08496244,0.9877231,0.345943,0.025300296,0.0037068381309509277,329.44247913360596,85000
-7.581759,7.581759,0.057562713,1.0,0.5152099,4.104307,-4.282185,0.017021455,0.06336199,0.98734164,0.19150296,0.018936485,0.05743468,-0.069542766,1.408775,-7.6948757,7.6948757,0.085841924,1.0,0.51900625,4.4084296,-4.7095914,0.011532193,0.08576062,0.9866481,0.19758397,0.013508033,0.003659942626953125,347.7421977519989,90000
-7.6194654,7.6194654,0.06698936,1.0,0.57878876,4.471401,-4.3164496,0.022588305,0.08450635,0.9861791,0.16733697,0.024261676,0.05532009,-0.059963435,1.493771,-7.695112,7.695112,0.08590106,1.0,0.47614807,4.8407273,-4.4846387,0.014605143,0.10852628,0.98761225,0.16650006,0.016270144,0.0036319615840911864,365.90201115608215,95000
-7.629493,7.629493,0.06949625,1.0,0.5857657,4.291261,-4.597944,0.018010292,0.06384194,0.98719054,0.15595198,0.019569812,0.08026073,-0.065291144,1.7069823,-7.6964426,7.6964426,0.08623363,1.0,0.5010818,4.630896,-4.7095914,0.015816161,0.064490825,0.98716474,0.1557869,0.017374031,0.0036182339668273927,383.99318623542786,100000
-7.580303,7.580303,0.05719872,1.0,0.5651961,4.1959596,-4.3487253,0.017502183,0.06062275,0.9853716,0.12456387,0.018747821,0.053838458,-0.06336569,1.3851682,-7.6996975,7.6996975,0.087047316,1.0,0.52212137,4.186972,-4.7095914,0.0120524075,0.059594706,0.98826736,0.12457618,0.013298169,0.0035881345748901366,401.9338662624359,105000
-7.5606337,7.5606337,0.052281357,1.0,0.51125205,4.4366136,-4.932387,0.018062409,0.07131466,0.9864117,0.10268775,0.019089287,0.08620258,-0.05569043,1.5214696,-7.679432,7.679432,0.081980914,1.0,0.5161862,4.8407273,-4.7095914,0.010812968,0.05860032,0.9896944,0.10200407,0.011833008,0.003687905693054199,420.37340021133423,110000
-7.6048975,7.6048975,0.063347355,1.0,0.5162989,6.8482904,-5.8746605,0.02277876,0.33269197,0.9868052,0.09489239,0.023727685,0.07726655,-0.0742984,1.6541924,-7.69896,7.69896,0.086862914,1.0,0.52402556,5.529181,-8.458182,0.015354415,0.21587166,0.9875082,0.093825385,0.016292669,0.003676062250137329,438.7537169456482,115000
-7.605445,7.605445,0.06348428,1.0,0.46906582,3.676866,-4.282185,0.020115385,0.06815629,0.986035,0.1206294,0.021321679,0.0723454,-0.10235565,1.5396633,-7.7069626,7.7069626,0.08886367,1.0,0.49306187,4.6352015,-4.2829,0.014799504,0.073862925,0.9888244,0.12053469,0.016004851,0.0036417373180389406,456.96240878105164,120000
-7.5716457,7.5716457,0.05503436,1.0,0.49457073,4.2279034,-4.5299053,0.015424241,0.06880318,0.98707914,0.09464957,0.016370736,0.07215722,-0.054804366,1.4633515,-7.6726513,7.6726513,0.0802858,1.0,0.5112517,5.529181,-8.458182,0.01794494,2.0983934,0.98689616,0.09486057,0.018893545,0.0036933619022369384,475.42922377586365,125000
-7.5596285,7.5596285,0.05203006,1.0,0.54953015,4.394991,-4.9877195,0.011514257,0.08121839,0.98680764,0.16747011,0.013188958,0.073055856,-0.03039641,1.3887725,-7.6170006,7.6170006,0.06637321,1.0,0.48875186,4.396663,-4.5927424,0.020494878,0.07497695,0.9875719,0.16783491,0.022173228,0.00370010929107666,493.9297754764557,130000
-7.579318,7.579318,0.05695253,1.0,0.5546247,6.8482904,-5.8746605,0.015211662,0.18744443,0.98721874,0.09780918,0.016189754,0.070063755,-0.08167795,1.5281119,-7.739341,7.739341,0.09695804,1.0,0.50855255,4.8407273,-4.201971,0.018744748,0.08048867,0.98699427,0.09773956,0.019722143,0.003605495023727417,511.95725655555725,135000
-7.571062,7.571062,0.054888465,1.0,0.49279776,6.8482904,-5.8746605,0.0146182515,0.15103127,0.987884,0.092359334,0.015541845,0.07892022,-0.06411122,1.4121836,-7.7173686,7.7173686,0.0914651,1.0,0.5467077,4.8407273,-4.7095914,0.013955688,0.0631651,0.98794705,0.092250735,0.014878196,0.003631684112548828,530.1156823635101,140000
