step,reward,eval_type,seed
50176,262.6,pi,5
50176,272.9,mppi,5
100096,267.3,pi,5
100096,262.8,mppi,5
150016,1148.0,pi,5
150016,259.9,mppi,5
200192,85.6,pi,5
200192,251.0,mppi,5
250112,250.9,pi,5
250112,294.0,mppi,5
300032,261.2,pi,5
300032,285.8,mppi,5
350208,265.9,pi,5
350208,280.3,mppi,5
400128,259.0,pi,5
400128,258.3,mppi,5
450048,275.5,pi,5
450048,84.1,mppi,5
500224,272.3,pi,5
500224,260.4,mppi,5
