step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,0.0,pi,1
500224,0.3,mppi,1
750080,0.0,pi,1
750080,0.2,mppi,1
1000192,0.0,pi,1
1000192,1.5,mppi,1
1250048,1.8,pi,1
1250048,1.7,mppi,1
1500160,1.4,pi,1
1500160,1.0,mppi,1
1750016,2.7,pi,1
1750016,3.7,mppi,1
2000128,2.4,pi,1
2000128,3.2,mppi,1
2250240,9.4,pi,1
2250240,2.9,mppi,1
2500096,5.5,pi,1
2500096,2.6,mppi,1
2750208,0.0,pi,1
2750208,2.6,mppi,1
3000064,0.0,pi,1
3000064,2.5,mppi,1
3250176,5.8,pi,1
3250176,0.0,mppi,1
3500032,0.0,pi,1
3500032,5.7,mppi,1
3750144,2.9,pi,1
3750144,2.6,mppi,1
4000000,0.0,pi,1
4000000,2.4,mppi,1
4250112,0.0,pi,1
4250112,0.6,mppi,1
4500224,0.0,pi,1
4500224,5.3,mppi,1
4750080,3.1,pi,1
4750080,3.0,mppi,1
5000192,2.5,pi,1
5000192,1.8,mppi,1
5250048,2.6,pi,1
5250048,5.4,mppi,1
5500160,6.6,pi,1
5500160,3.2,mppi,1
5750016,2.0,pi,1
5750016,3.0,mppi,1
6000128,4.9,pi,1
6000128,1.1,mppi,1
6250240,0.0,pi,1
6250240,5.5,mppi,1
6500096,4.2,pi,1
6500096,5.2,mppi,1
