step,reward,eval_type,seed
250112,3.3,pi,3
250112,7.9,mppi,3
500224,15.2,pi,3
500224,12.4,mppi,3
750080,10.5,pi,3
750080,14.3,mppi,3
1000192,45.4,pi,3
1000192,13.5,mppi,3
1250048,14.0,pi,3
1250048,13.3,mppi,3
1500160,213.2,pi,3
1500160,227.5,mppi,3
1750016,278.0,pi,3
1750016,273.8,mppi,3
2000128,252.1,pi,3
2000128,350.9,mppi,3
2250240,232.9,pi,3
2250240,79.8,mppi,3
2500096,2.8,pi,3
2500096,6.4,mppi,3
2750208,370.9,pi,3
2750208,474.6,mppi,3
3000064,417.6,pi,3
3000064,405.9,mppi,3
3250176,360.3,pi,3
3250176,377.6,mppi,3
3500032,420.0,pi,3
3500032,457.9,mppi,3
3750144,417.6,pi,3
3750144,455.6,mppi,3
4000000,416.6,pi,3
4000000,479.7,mppi,3
4250112,412.4,pi,3
4250112,461.9,mppi,3
4500224,441.5,pi,3
4500224,475.8,mppi,3
4750080,471.2,pi,3
4750080,450.6,mppi,3
5000192,461.1,pi,3
5000192,488.0,mppi,3
5250048,454.7,pi,3
5250048,482.5,mppi,3
5500160,459.2,pi,3
5500160,487.3,mppi,3
5750016,447.2,pi,3
5750016,490.2,mppi,3
6000128,453.1,pi,3
6000128,499.8,mppi,3
6250240,456.1,pi,3
6250240,475.9,mppi,3
6500096,448.9,pi,3
6500096,498.3,mppi,3
6750208,474.7,pi,3
6750208,497.6,mppi,3
7000064,473.6,pi,3
7000064,443.7,mppi,3
7250176,452.8,pi,3
7250176,488.9,mppi,3
7500032,430.8,pi,3
7500032,489.6,mppi,3
7750144,448.4,pi,3
7750144,486.7,mppi,3
8000000,452.5,pi,3
8000000,490.6,mppi,3
8250112,464.4,pi,3
8250112,499.8,mppi,3
