step,reward,eval_type,seed
250112,0.0,pi,23
250112,0.2,mppi,23
500224,19.6,pi,23
500224,2.1,mppi,23
750080,0.0,pi,23
750080,1.9,mppi,23
1000192,31.4,pi,23
1000192,1.8,mppi,23
1250048,27.4,pi,23
1250048,88.7,mppi,23
1500160,54.1,pi,23
1500160,28.5,mppi,23
1750016,62.8,pi,23
1750016,113.3,mppi,23
2000128,19.7,pi,23
2000128,15.8,mppi,23
2000128,-1.0,restart_1,23
2250240,166.2,pi,23
2250240,135.4,mppi,23
2500096,26.1,pi,23
2500096,106.4,mppi,23
2750208,146.5,pi,23
2750208,157.3,mppi,23
3000064,251.9,pi,23
3000064,164.4,mppi,23
3250176,186.7,pi,23
3250176,152.7,mppi,23
3500032,158.0,pi,23
3500032,174.4,mppi,23
3750144,173.2,pi,23
3750144,120.9,mppi,23
4000000,154.8,pi,23
4000000,93.4,mppi,23
4250112,249.0,pi,23
4250112,257.8,mppi,23
4250112,-1.0,restart_2,23
