step,reward,eval_type,seed
250112,0.0,pi,2
250112,0.0,mppi,2
500224,1.3,pi,2
500224,0.0,mppi,2
750080,0.2,pi,2
750080,0.0,mppi,2
1000192,2.2,pi,2
1000192,4.2,mppi,2
1000192,-1.0,restart_1,2
1250048,12.4,pi,2
1250048,40.4,mppi,2
1500160,46.7,pi,2
1500160,50.8,mppi,2
1750016,82.7,pi,2
1750016,70.8,mppi,2
2000128,0.0,pi,2
2000128,2.1,mppi,2
2250240,133.9,pi,2
2250240,148.8,mppi,2
2500096,95.5,pi,2
2500096,0.0,mppi,2
2750208,157.2,pi,2
2750208,108.2,mppi,2
3000064,194.3,pi,2
3000064,0.0,mppi,2
3250176,203.8,pi,2
3250176,210.4,mppi,2
3500032,117.4,pi,2
3500032,231.8,mppi,2
3750144,53.7,pi,2
3750144,27.9,mppi,2
4000000,139.2,pi,2
4000000,124.9,mppi,2
4250112,250.5,pi,2
4250112,378.6,mppi,2
4500224,67.4,pi,2
4500224,118.4,mppi,2
4750080,205.7,pi,2
4750080,101.3,mppi,2
5000192,206.0,pi,2
5000192,272.4,mppi,2
5250048,196.7,pi,2
5250048,382.9,mppi,2
5500160,209.4,pi,2
5500160,268.4,mppi,2
5750016,111.4,pi,2
5750016,348.0,mppi,2
6000128,122.9,pi,2
6000128,124.4,mppi,2
6250240,198.9,pi,2
6250240,128.9,mppi,2
6500096,277.7,pi,2
6500096,394.4,mppi,2
6750208,156.6,pi,2
6750208,8.2,mppi,2
7000064,136.8,pi,2
7000064,358.2,mppi,2
7250176,271.0,pi,2
7250176,261.8,mppi,2
7500032,216.5,pi,2
7500032,145.2,mppi,2
7750144,213.1,pi,2
7750144,474.5,mppi,2
8000000,197.7,pi,2
8000000,235.9,mppi,2
8250112,235.0,pi,2
8250112,18.1,mppi,2
8500224,294.3,pi,2
8500224,302.1,mppi,2
8750080,3.3,pi,2
8750080,0.0,mppi,2
9000192,143.7,pi,2
9000192,432.7,mppi,2
9250048,4.8,pi,2
9250048,0.1,mppi,2
9500160,278.9,pi,2
9500160,274.2,mppi,2
9750016,18.7,pi,2
9750016,172.2,mppi,2
10000128,0.0,pi,2
10000128,0.0,mppi,2
