step,reward,eval_type,seed
50176,0.0,pi,4
50176,0.0,mppi,4
50176,0.0,jumpy,4
100096,0.4,pi,4
100096,0.0,mppi,4
100096,0.0,jumpy,4
150016,1.2,pi,4
150016,2.0,mppi,4
150016,0.0,jumpy,4
200192,26.2,pi,4
200192,6.3,mppi,4
200192,0.0,jumpy,4
250112,60.2,pi,4
250112,42.7,mppi,4
250112,93.0,jumpy,4
300032,19.8,pi,4
300032,47.0,mppi,4
300032,0.0,jumpy,4
350208,54.8,pi,4
350208,49.3,mppi,4
350208,17.3,jumpy,4
400128,55.0,pi,4
400128,72.3,mppi,4
400128,55.0,jumpy,4
450048,67.6,pi,4
450048,68.7,mppi,4
450048,27.0,jumpy,4
500224,100.2,pi,4
500224,76.0,mppi,4
500224,120.0,jumpy,4
