step,reward,eval_type,seed
50176,4.1,pi,2
50176,24.8,mppi,2
100096,6.8,pi,2
100096,40.4,mppi,2
150016,26.6,pi,2
150016,49.3,mppi,2
200192,124.6,pi,2
200192,78.4,mppi,2
250112,139.4,pi,2
250112,113.8,mppi,2
300032,190.5,pi,2
300032,93.0,mppi,2
350208,130.3,pi,2
350208,142.8,mppi,2
400128,243.4,pi,2
400128,222.9,mppi,2
450048,258.4,pi,2
450048,268.9,mppi,2
500224,133.2,pi,2
500224,235.9,mppi,2
550144,272.7,pi,2
550144,54.9,mppi,2
600064,209.0,pi,2
600064,297.0,mppi,2
650240,362.3,pi,2
650240,221.0,mppi,2
700160,387.3,pi,2
700160,286.8,mppi,2
750080,432.3,pi,2
750080,366.6,mppi,2
800000,405.2,pi,2
800000,349.8,mppi,2
850176,401.6,pi,2
850176,233.5,mppi,2
900096,415.3,pi,2
900096,335.6,mppi,2
950016,418.8,pi,2
950016,425.3,mppi,2
1000192,432.5,pi,2
1000192,371.9,mppi,2
