step,reward,eval_type,seed
250112,0.0,pi,20
250112,0.0,mppi,20
500224,2.1,pi,20
500224,0.0,mppi,20
750080,139.8,pi,20
750080,204.8,mppi,20
1000192,7.4,pi,20
1000192,6.7,mppi,20
1250048,269.1,pi,20
1250048,277.7,mppi,20
1500160,276.0,pi,20
1500160,284.1,mppi,20
1750016,272.1,pi,20
1750016,287.3,mppi,20
2000128,269.0,pi,20
2000128,284.8,mppi,20
2000128,-1.0,restart_1,20
2250240,274.0,pi,20
2250240,249.8,mppi,20
2500096,207.8,pi,20
2500096,255.2,mppi,20
2750208,245.4,pi,20
2750208,288.9,mppi,20
3000064,282.4,pi,20
3000064,293.2,mppi,20
3250176,215.9,pi,20
3250176,285.9,mppi,20
3500032,267.4,pi,20
3500032,259.1,mppi,20
