step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,20,0.0000,0.0000,0.0,1000.0
250112,mppi,20,0.0000,0.0000,0.0,1000.0
500224,pi,20,0.0020,0.0056,0.2,813.4
500224,mppi,20,0.0000,0.0000,0.0,1000.0
750080,pi,20,0.1482,0.2678,13.8,79.0
750080,mppi,20,0.2090,0.3632,15.625,74.625
1000192,pi,20,0.0054,0.0212,0.6,636.0
1000192,mppi,20,0.0070,0.0155,0.625,645.875
1250048,pi,20,0.2644,0.4930,15.4,44.2
1250048,mppi,20,0.2911,0.4768,15.875,44.25
1500160,pi,20,0.2880,0.4926,16.0,57.4
1500160,mppi,20,0.2937,0.4890,16.875,51.875
1750016,pi,20,0.2968,0.4736,17.4,48.2
1750016,mppi,20,0.2889,0.4779,16.5,52.0
2000128,pi,20,0.2894,0.4624,17.2,55.8
2000128,mppi,20,0.2935,0.4676,17.125,43.75
2250240,pi,20,0.3022,0.4892,16.4,54.2
2250240,mppi,20,0.2594,0.4165,15.375,167.625
2500096,pi,20,0.2394,0.3732,13.6,238.2
2500096,mppi,20,0.2998,0.4133,17.375,56.375
2750208,pi,20,0.2928,0.3566,18.0,53.6
2750208,mppi,20,0.3229,0.4480,18.125,45.5
3000064,pi,20,0.3098,0.4804,18.0,34.0
3000064,mppi,20,0.3041,0.4906,16.875,49.0
3250176,pi,20,0.2404,0.4070,13.0,231.2
3250176,mppi,20,0.3010,0.5114,16.375,51.0
3500032,pi,20,0.3014,0.4030,18.2,46.4
3500032,mppi,20,0.2979,0.3925,18.25,52.125
