step,reward,eval_type,seed
250112,20.3,pi,7
250112,10.5,mppi,7
500224,15.8,pi,7
500224,28.5,mppi,7
750080,458.7,pi,7
750080,501.8,mppi,7
1000192,462.1,pi,7
1000192,480.0,mppi,7
1250048,488.7,pi,7
1250048,507.8,mppi,7
1500160,503.3,pi,7
1500160,522.1,mppi,7
1750016,498.2,pi,7
1750016,517.9,mppi,7
2000128,505.6,pi,7
2000128,511.3,mppi,7
2250240,503.2,pi,7
2250240,523.8,mppi,7
2500096,486.7,pi,7
2500096,518.3,mppi,7
2750208,501.7,pi,7
2750208,529.6,mppi,7
3000064,514.8,pi,7
3000064,533.2,mppi,7
3250176,485.3,pi,7
3250176,523.1,mppi,7
3500032,483.0,pi,7
3500032,453.7,mppi,7
3750144,482.2,pi,7
3750144,512.8,mppi,7
4000000,484.4,pi,7
4000000,509.1,mppi,7
4250112,500.1,pi,7
4250112,530.7,mppi,7
4500224,492.6,pi,7
4500224,463.3,mppi,7
4750080,494.7,pi,7
4750080,527.2,mppi,7
5000192,501.2,pi,7
5000192,520.6,mppi,7
5250048,498.8,pi,7
5250048,532.1,mppi,7
5500160,498.8,pi,7
5500160,527.4,mppi,7
5750016,501.3,pi,7
5750016,531.4,mppi,7
6000128,506.0,pi,7
6000128,526.0,mppi,7
6250240,488.3,pi,7
6250240,515.7,mppi,7
6500096,512.9,pi,7
6500096,525.4,mppi,7
6750208,500.1,pi,7
6750208,550.3,mppi,7
7000064,493.6,pi,7
7000064,526.8,mppi,7
7250176,485.1,pi,7
7250176,537.7,mppi,7
7500032,479.4,pi,7
7500032,526.9,mppi,7
7750144,479.4,pi,7
7750144,541.9,mppi,7
8000000,494.7,pi,7
8000000,532.1,mppi,7
8250112,511.0,pi,7
8250112,534.9,mppi,7
8500224,499.9,pi,7
8500224,527.6,mppi,7
8750080,507.0,pi,7
8750080,530.3,mppi,7
9000192,510.0,pi,7
9000192,535.0,mppi,7
9250048,504.3,pi,7
9250048,529.9,mppi,7
9500160,492.9,pi,7
9500160,536.1,mppi,7
9750016,492.1,pi,7
9750016,535.5,mppi,7
10000128,509.6,pi,7
10000128,533.6,mppi,7
