step,reward,eval_type,seed
50176,25.7,pi,1
50176,22.4,mppi,1
100096,129.3,pi,1
100096,124.4,mppi,1
150016,146.3,pi,1
150016,187.7,mppi,1
200192,299.0,pi,1
200192,288.1,mppi,1
250112,375.6,pi,1
250112,406.0,mppi,1
300032,356.5,pi,1
300032,304.5,mppi,1
350208,405.6,pi,1
350208,369.0,mppi,1
400128,387.4,pi,1
400128,259.0,mppi,1
450048,459.1,pi,1
450048,449.1,mppi,1
500224,400.2,pi,1
500224,346.5,mppi,1
550144,461.7,pi,1
550144,420.8,mppi,1
600064,513.4,pi,1
600064,361.7,mppi,1
650240,413.6,pi,1
650240,388.3,mppi,1
700160,533.8,pi,1
700160,416.5,mppi,1
750080,526.6,pi,1
750080,394.6,mppi,1
800000,493.0,pi,1
800000,485.0,mppi,1
850176,529.3,pi,1
850176,514.2,mppi,1
900096,523.5,pi,1
900096,424.3,mppi,1
950016,568.3,pi,1
950016,547.5,mppi,1
1000192,553.8,pi,1
1000192,487.3,mppi,1
