step,reward,eval_type,seed
50176,307.8,pi,1
50176,799.2,mppi,1
50176,1718.4,jumpy,1
100096,1699.7,pi,1
100096,1469.1,mppi,1
100096,2495.5,jumpy,1
150016,2128.0,pi,1
150016,1852.3,mppi,1
150016,2966.0,jumpy,1
200192,2753.4,pi,1
200192,2150.5,mppi,1
200192,2661.3,jumpy,1
250112,2255.3,pi,1
250112,1718.3,mppi,1
250112,3160.2,jumpy,1
300032,2989.4,pi,1
300032,2318.9,mppi,1
300032,3637.7,jumpy,1
350208,2754.0,pi,1
350208,1826.5,mppi,1
350208,2787.4,jumpy,1
400128,280.3,pi,1
400128,847.9,mppi,1
400128,2374.5,jumpy,1
450048,672.3,pi,1
450048,703.3,mppi,1
450048,1260.8,jumpy,1
500224,1502.8,pi,1
500224,1747.0,mppi,1
500224,2589.6,jumpy,1
