step,reward,eval_type,seed
50176,63.0,pi,4
50176,56.1,mppi,4
100096,122.0,pi,4
100096,165.5,mppi,4
150016,33.0,pi,4
150016,1.0,mppi,4
200192,215.6,pi,4
200192,431.7,mppi,4
250112,480.2,pi,4
250112,467.8,mppi,4
300032,210.2,pi,4
300032,247.4,mppi,4
350208,600.2,pi,4
350208,555.3,mppi,4
400128,551.2,pi,4
400128,575.4,mppi,4
450048,658.0,pi,4
450048,629.7,mppi,4
500224,694.0,pi,4
500224,669.7,mppi,4
550144,639.7,pi,4
550144,576.5,mppi,4
600064,644.4,pi,4
600064,682.1,mppi,4
650240,725.3,pi,4
650240,717.4,mppi,4
700160,708.4,pi,4
700160,748.8,mppi,4
750080,775.5,pi,4
750080,732.1,mppi,4
800000,716.6,pi,4
800000,747.5,mppi,4
850176,723.2,pi,4
850176,745.6,mppi,4
