step,reward,eval_type,seed
50176,0.0,pi,0
50176,0.7,mppi,0
50176,4.0,jumpy,0
100096,5.2,pi,0
100096,0.7,mppi,0
100096,0.0,jumpy,0
150016,0.0,pi,0
150016,0.0,mppi,0
150016,0.0,jumpy,0
200192,48.0,pi,0
200192,60.3,mppi,0
200192,0.0,jumpy,0
250112,131.4,pi,0
250112,162.0,mppi,0
250112,127.7,jumpy,0
300032,137.6,pi,0
300032,498.7,mppi,0
300032,45.7,jumpy,0
350208,157.0,pi,0
350208,377.7,mppi,0
350208,219.7,jumpy,0
400128,214.0,pi,0
400128,444.7,mppi,0
400128,202.0,jumpy,0
450048,643.4,pi,0
450048,421.7,mppi,0
450048,620.7,jumpy,0
500224,590.6,pi,0
500224,755.3,mppi,0
500224,781.7,jumpy,0
