step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0000,0.0000,0.0,1000.0
250112,mppi,1,0.0000,0.0000,0.0,1000.0
500224,pi,1,0.2882,0.3348,14.6,89.0
500224,mppi,1,0.1211,0.1855,7.0,532.125
750080,pi,1,0.3180,0.4396,13.0,84.4
750080,mppi,1,0.3610,0.4521,12.125,87.0
1000192,pi,1,0.3842,0.4844,12.0,96.4
1000192,mppi,1,0.2974,0.4884,11.5,102.875
1250048,pi,1,0.3606,0.4526,12.8,80.0
1250048,mppi,1,0.3551,0.4892,12.0,75.25
1500160,pi,1,0.3224,0.4852,12.0,91.2
1500160,mppi,1,0.3715,0.4734,11.875,87.5
1750016,pi,1,0.3264,0.4800,12.0,81.6
1750016,mppi,1,0.3728,0.4762,12.125,82.5
2000128,pi,1,0.3550,0.4860,12.2,60.4
2000128,mppi,1,0.3524,0.4999,12.25,63.25
2250240,pi,1,0.3638,0.4786,12.2,79.8
2250240,mppi,1,0.2725,0.5110,11.25,82.375
2500096,pi,1,0.3352,0.4884,12.2,69.8
2500096,mppi,1,0.3884,0.4848,12.125,57.75
2750208,pi,1,0.2468,0.4996,12.0,70.2
2750208,mppi,1,0.3320,0.5009,12.0,69.625
3000064,pi,1,0.3610,0.4800,12.0,72.0
3000064,mppi,1,0.3366,0.4896,12.5,48.375
3250176,pi,1,0.3604,0.4930,12.8,52.6
3250176,mppi,1,0.3382,0.5020,12.125,63.75
3500032,pi,1,0.3182,0.4908,12.0,73.4
3500032,mppi,1,0.3044,0.5154,11.625,60.875
3750144,pi,1,0.3490,0.4830,12.0,70.8
3750144,mppi,1,0.3711,0.4889,12.0,69.125
4000000,pi,1,0.3624,0.4860,12.2,69.0
4000000,mppi,1,0.4121,0.4849,12.25,60.75
4250112,pi,1,0.3484,0.4798,12.6,66.8
4250112,mppi,1,0.3609,0.4909,12.0,64.125
4500224,pi,1,0.3286,0.4960,12.6,42.2
4500224,mppi,1,0.4010,0.4961,12.375,51.625
4750080,pi,1,0.3820,0.4644,13.0,52.0
4750080,mppi,1,0.3952,0.4862,12.875,66.0
5000192,pi,1,0.3862,0.4708,12.4,88.8
5000192,mppi,1,0.4054,0.4755,13.25,55.375
