step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,218.4,pi,1
500224,107.1,mppi,1
750080,280.1,pi,1
750080,291.2,mppi,1
1000192,287.2,pi,1
1000192,282.3,mppi,1
1250048,289.2,pi,1
1250048,297.8,mppi,1
1500160,297.1,pi,1
1500160,299.5,mppi,1
1750016,296.4,pi,1
1750016,298.4,mppi,1
2000128,304.5,pi,1
2000128,312.5,mppi,1
2250240,305.8,pi,1
2250240,304.1,mppi,1
2500096,304.5,pi,1
2500096,306.2,mppi,1
2750208,305.8,pi,1
2750208,310.1,mppi,1
3000064,301.7,pi,1
3000064,298.8,mppi,1
3250176,306.9,pi,1
3250176,313.4,mppi,1
3500032,305.2,pi,1
3500032,311.3,mppi,1
3750144,302.1,pi,1
3750144,315.0,mppi,1
4000000,311.9,pi,1
4000000,319.4,mppi,1
4250112,308.4,pi,1
4250112,314.4,mppi,1
4500224,312.8,pi,1
4500224,323.1,mppi,1
4750080,308.7,pi,1
4750080,316.1,mppi,1
5000192,304.8,pi,1
5000192,317.6,mppi,1
