step,reward,eval_type,seed
50176,1092.8,pi,1
50176,1908.6,mppi,1
100096,1256.8,pi,1
100096,1406.0,mppi,1
150016,2594.6,pi,1
150016,733.7,mppi,1
200192,3082.4,pi,1
200192,1218.0,mppi,1
250112,3578.4,pi,1
250112,3490.8,mppi,1
300032,513.9,pi,1
300032,768.5,mppi,1
350208,252.4,pi,1
350208,264.7,mppi,1
400128,3029.1,pi,1
400128,1989.0,mppi,1
450048,273.8,pi,1
450048,230.5,mppi,1
500224,882.8,pi,1
500224,329.0,mppi,1
