step,reward,eval_type,seed
50176,70.5,pi,5
50176,38.2,mppi,5
100096,53.4,pi,5
100096,106.0,mppi,5
150016,508.8,pi,5
150016,307.8,mppi,5
200192,583.8,pi,5
200192,552.9,mppi,5
250112,377.1,pi,5
250112,633.9,mppi,5
300032,595.9,pi,5
300032,613.2,mppi,5
350208,601.5,pi,5
350208,637.0,mppi,5
400128,571.8,pi,5
400128,640.3,mppi,5
450048,365.5,pi,5
450048,625.4,mppi,5
500224,618.2,pi,5
500224,680.2,mppi,5
550144,645.8,pi,5
550144,647.2,mppi,5
600064,660.2,pi,5
600064,660.1,mppi,5
650240,659.9,pi,5
650240,677.7,mppi,5
700160,192.8,pi,5
700160,49.4,mppi,5
750080,269.4,pi,5
750080,233.0,mppi,5
800000,661.2,pi,5
800000,677.9,mppi,5
850176,666.9,pi,5
850176,686.0,mppi,5
900096,681.8,pi,5
900096,676.8,mppi,5
950016,666.1,pi,5
950016,689.5,mppi,5
1000192,679.8,pi,5
1000192,700.4,mppi,5
