step,reward,eval_type,seed
250112,0.5,pi,1
250112,1.5,mppi,1
500224,0.0,pi,1
500224,0.9,mppi,1
750080,0.0,pi,1
750080,1.2,mppi,1
1000192,0.3,pi,1
1000192,1.6,mppi,1
1250048,3.7,pi,1
1250048,2.9,mppi,1
1500160,1.2,pi,1
1500160,1.3,mppi,1
1750016,24.6,pi,1
1750016,4.7,mppi,1
2000128,65.4,pi,1
2000128,91.1,mppi,1
2250240,8.6,pi,1
2250240,1.6,mppi,1
2500096,4.8,pi,1
2500096,3.1,mppi,1
2750208,0.0,pi,1
2750208,1.3,mppi,1
3000064,0.0,pi,1
3000064,2.8,mppi,1
3250176,28.2,pi,1
3250176,35.1,mppi,1
3500032,98.9,pi,1
3500032,94.4,mppi,1
3750144,58.5,pi,1
3750144,42.2,mppi,1
4000000,69.3,pi,1
4000000,117.1,mppi,1
4250112,102.8,pi,1
4250112,145.3,mppi,1
4500224,58.3,pi,1
4500224,108.2,mppi,1
4750080,97.5,pi,1
4750080,185.3,mppi,1
5000192,66.4,pi,1
5000192,133.0,mppi,1
5250048,136.7,pi,1
5250048,156.5,mppi,1
5500160,135.0,pi,1
5500160,120.5,mppi,1
5750016,132.3,pi,1
5750016,121.6,mppi,1
6000128,170.0,pi,1
6000128,175.5,mppi,1
6250240,174.3,pi,1
6250240,209.6,mppi,1
6500096,158.5,pi,1
6500096,201.8,mppi,1
6750208,151.7,pi,1
6750208,198.1,mppi,1
7000064,179.7,pi,1
7000064,193.2,mppi,1
7250176,1.4,pi,1
7250176,4.6,mppi,1
7500032,181.2,pi,1
7500032,218.0,mppi,1
7750144,3.9,pi,1
7750144,122.2,mppi,1
8000000,6.1,pi,1
8000000,7.7,mppi,1
8250112,6.5,pi,1
8250112,13.5,mppi,1
8500224,11.7,pi,1
8500224,13.2,mppi,1
8750080,17.4,pi,1
8750080,18.4,mppi,1
9000192,0.4,pi,1
9000192,2.7,mppi,1
9250048,14.0,pi,1
9250048,10.7,mppi,1
9500160,8.2,pi,1
9500160,0.1,mppi,1
9750016,188.3,pi,1
9750016,111.7,mppi,1
10000128,13.9,pi,1
10000128,34.9,mppi,1
