step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0000,0.0000,0.0,1000.0
250112,mppi,1,0.0000,0.0021,0.125,1000.0
500224,pi,1,0.0000,0.0132,0.2,1000.0
500224,mppi,1,0.0005,0.0043,0.125,879.625
750080,pi,1,0.0040,0.0566,3.6,824.0
750080,mppi,1,0.0075,0.0666,2.0,803.625
1000192,pi,1,0.0150,0.0784,2.8,809.0
1000192,mppi,1,0.0041,0.0168,0.5,885.0
1250048,pi,1,0.0486,0.0844,3.0,814.4
1250048,mppi,1,0.0991,0.2345,10.125,541.0
1500160,pi,1,0.1162,0.2550,12.2,455.6
1500160,mppi,1,0.1125,0.2079,13.125,525.25
1750016,pi,1,0.0528,0.0878,4.2,814.0
1750016,mppi,1,0.1351,0.2195,12.375,530.75
2000128,pi,1,0.1740,0.3642,13.4,244.8
2000128,mppi,1,0.1743,0.2800,15.875,404.375
