step,reward,eval_type,seed
50176,1402.6,pi,2
50176,650.6,mppi,2
100096,2240.0,pi,2
100096,1661.1,mppi,2
150016,2623.3,pi,2
150016,1885.0,mppi,2
200192,2381.4,pi,2
200192,1633.1,mppi,2
250112,360.8,pi,2
250112,1459.5,mppi,2
300032,2664.8,pi,2
300032,2290.8,mppi,2
350208,3063.1,pi,2
350208,2080.2,mppi,2
400128,2507.9,pi,2
400128,1560.5,mppi,2
450048,2148.2,pi,2
450048,2251.7,mppi,2
500224,2950.0,pi,2
500224,2192.8,mppi,2
