step,reward,eval_type,seed
50176,0.0,pi,4
50176,185.7,mppi,4
100096,0.0,pi,4
100096,30.3,mppi,4
150016,0.0,pi,4
150016,0.0,mppi,4
200192,0.0,pi,4
200192,0.0,mppi,4
250112,0.0,pi,4
250112,0.0,mppi,4
300032,0.0,pi,4
300032,753.7,mppi,4
350208,0.0,pi,4
350208,343.0,mppi,4
400128,0.0,pi,4
400128,638.3,mppi,4
