step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,7,0.0028,0.0068,0.4,666.2
250112,mppi,7,0.0027,0.0107,0.625,685.75
500224,pi,7,0.2528,0.3384,11.6,80.6
500224,mppi,7,0.2069,0.3074,11.375,183.375
750080,pi,7,0.0410,0.0560,1.0,239.0
750080,mppi,7,0.0216,0.0386,0.875,405.25
1000192,pi,7,0.4868,0.9518,0.2,58.4
1000192,mppi,7,0.4866,0.9519,0.0,56.75
1250048,pi,7,0.4784,0.9478,1.8,50.4
1250048,mppi,7,0.4889,0.9453,0.5,50.25
1500160,pi,7,0.4744,0.9538,0.2,48.0
1500160,mppi,7,0.4938,0.9537,0.375,39.375
1750016,pi,7,0.4868,0.9522,0.6,47.0
1750016,mppi,7,0.4992,0.9625,0.0,44.0
2000128,pi,7,0.4802,0.9694,0.2,46.6
2000128,mppi,7,0.4983,0.9562,0.25,45.5
