step,reward,eval_type,seed
250112,267.3,pi,4
250112,362.5,mppi,4
500224,267.2,pi,4
500224,434.0,mppi,4
750080,433.0,pi,4
750080,413.9,mppi,4
1000192,448.1,pi,4
1000192,436.3,mppi,4
1250048,452.6,pi,4
1250048,462.4,mppi,4
1500160,451.2,pi,4
1500160,465.5,mppi,4
1750016,447.8,pi,4
1750016,464.2,mppi,4
2000128,453.2,pi,4
2000128,386.2,mppi,4
2250240,450.9,pi,4
2250240,457.4,mppi,4
2500096,454.0,pi,4
2500096,466.0,mppi,4
2750208,450.1,pi,4
2750208,469.5,mppi,4
3000064,454.3,pi,4
3000064,464.3,mppi,4
3250176,452.9,pi,4
3250176,460.0,mppi,4
3500032,449.0,pi,4
3500032,463.5,mppi,4
3750144,456.0,pi,4
3750144,462.7,mppi,4
4000000,455.3,pi,4
4000000,463.6,mppi,4
4250112,456.2,pi,4
4250112,467.7,mppi,4
4500224,451.1,pi,4
4500224,472.1,mppi,4
4750080,459.0,pi,4
4750080,469.2,mppi,4
5000192,455.0,pi,4
5000192,475.7,mppi,4
5250048,453.8,pi,4
5250048,476.1,mppi,4
5500160,454.7,pi,4
5500160,409.0,mppi,4
5750016,446.9,pi,4
5750016,464.0,mppi,4
6000128,447.8,pi,4
6000128,471.2,mppi,4
6250240,453.4,pi,4
6250240,467.3,mppi,4
6500096,450.0,pi,4
6500096,473.3,mppi,4
