step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.2,mppi,1
500224,2.8,pi,1
500224,0.6,mppi,1
750080,0.0,pi,1
750080,0.0,mppi,1
1000192,18.9,pi,1
1000192,0.0,mppi,1
1250048,34.3,pi,1
1250048,83.2,mppi,1
1500160,0.0,pi,1
1500160,0.7,mppi,1
1750016,45.2,pi,1
1750016,124.3,mppi,1
2000128,2.7,pi,1
2000128,7.2,mppi,1
2250240,3.2,pi,1
2250240,0.0,mppi,1
2500096,59.0,pi,1
2500096,221.1,mppi,1
2750208,188.0,pi,1
2750208,273.6,mppi,1
3000064,135.2,pi,1
3000064,191.2,mppi,1
3250176,132.5,pi,1
3250176,115.6,mppi,1
3500032,47.0,pi,1
3500032,6.8,mppi,1
3750144,222.1,pi,1
3750144,140.0,mppi,1
4000000,0.0,pi,1
4000000,0.0,mppi,1
4250112,2.2,pi,1
4250112,0.0,mppi,1
4500224,223.6,pi,1
4500224,191.4,mppi,1
4750080,255.6,pi,1
4750080,252.7,mppi,1
5000192,91.9,pi,1
5000192,290.5,mppi,1
5250048,177.2,pi,1
5250048,354.4,mppi,1
5500160,172.0,pi,1
5500160,347.6,mppi,1
5750016,93.0,pi,1
5750016,392.7,mppi,1
6000128,174.2,pi,1
6000128,409.1,mppi,1
6250240,260.9,pi,1
6250240,225.4,mppi,1
6500096,196.2,pi,1
6500096,230.7,mppi,1
6750208,285.3,pi,1
6750208,359.9,mppi,1
7000064,91.5,pi,1
7000064,368.1,mppi,1
