training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.6402845,4.6402845,0.0182367,1.0,0.8619712,8.560157,-9.719615,0.011779292,0.016180765,0.986938,0.7290147,0.019069439,0.019229468,-0.05301546,0.4043556,-4.6499596,4.6499596,0.022106625,1.0,0.93068445,3.4957297,-3.7434938,0.010449595,0.01724342,0.9888695,0.87040067,0.019153602,0.006834168910980224,34.1708562374115,5000
-4.643216,4.643216,0.019409414,1.0,0.8609508,11.23617,-5.2874775,0.01815515,0.032993153,0.9888537,0.9623983,0.027779132,0.015005102,-0.028714078,0.6887536,-4.637996,4.637996,0.017321408,1.0,1.1226168,10.448708,-4.4226747,0.017946642,0.03772357,0.98783314,0.96473056,0.027593948,0.0026434920310974123,47.38832092285156,10000
-4.6410418,4.6410418,0.018539518,1.0,1.4397035,15.884934,-4.7028284,0.01986981,0.03722153,0.98664856,1.2352947,0.032222755,0.02913244,-0.032972187,0.7806746,-4.6378393,4.6378393,0.017258719,1.0,1.3700905,12.58556,-4.549196,0.020381888,0.06214106,0.98841876,1.2722214,0.033104103,0.0025877108097076417,60.326878786087036,15000
-4.6316495,4.6316495,0.014782766,1.0,1.4509733,15.884934,-6.442116,0.027387641,0.074722335,0.9878428,1.4080421,0.04146806,0.07319027,-0.069965966,2.0387309,-4.6463394,4.6463394,0.020658737,1.0,1.5818932,12.58556,-4.552852,0.029607423,0.09954859,0.9866603,1.4188677,0.0437961,0.0025806105613708497,73.22993540763855,20000
-4.634324,4.634324,0.015852813,1.0,1.5366359,15.884934,-8.226405,0.024017993,0.054087617,0.987708,1.542561,0.039443605,0.048767608,-0.04090431,1.2815398,-4.643861,4.643861,0.019667333,1.0,1.2253041,12.58556,-5.304287,0.017299652,0.044804946,0.9874552,1.5544395,0.032844048,0.0025640490531921387,86.05018496513367,25000
-4.639825,4.639825,0.018052807,1.0,0.893261,15.884934,-9.742441,0.025446475,0.09743359,0.987674,1.6730378,0.04217685,0.03123456,-0.03194162,1.3683655,-4.6319723,4.6319723,0.014911828,1.0,1.3030319,12.58556,-5.2185855,0.029460493,0.055963002,0.9873454,1.6642807,0.0461033,0.0026089219570159914,99.09479832649231,30000
-4.63395,4.63395,0.015703076,1.0,0.8953959,15.884934,-7.727473,0.0167877,0.054522824,0.9872701,1.8236663,0.035024364,0.044794925,-0.02941125,1.2398744,-4.649078,4.649078,0.02175421,1.0,1.6304138,12.58556,-5.191906,0.030937599,0.0741585,0.9875126,1.8489794,0.04942739,0.0026460919857025146,112.32526230812073,35000
-4.638262,4.638262,0.017427694,1.0,0.7268077,15.884934,-10.859533,0.017457798,0.08202358,0.9872881,1.4888467,0.032346264,0.033871323,-0.04528395,0.97487885,-4.634879,4.634879,0.016074738,1.0,0.9095718,12.58556,-7.559597,0.017813195,0.07220653,0.9874109,1.4854796,0.03266799,0.00254314603805542,125.04099607467651,40000
-4.6307144,4.6307144,0.014408777,1.0,0.97758543,15.884934,-10.754815,0.019897735,0.034193352,0.9872938,1.5410452,0.035308186,0.05372576,-0.043901432,1.5200094,-4.6435432,4.6435432,0.019540256,1.0,1.1850492,12.58556,-5.5303183,0.017710108,0.04120968,0.9868432,1.5610414,0.033320524,0.0026189883708953856,138.13594269752502,45000
-4.6453137,4.6453137,0.02024846,1.0,1.1612161,15.884934,-6.50537,0.02414612,0.047003396,0.9881444,1.6923761,0.04106988,0.023991313,-0.025364313,1.0595176,-4.633377,4.633377,0.015473909,1.0,2.210411,12.58556,-9.839718,0.027388878,0.06251459,0.98768955,1.686121,0.044250086,0.0025863616943359374,151.0677547454834,50000
-4.6463375,4.6463375,0.020658052,1.0,0.5934583,15.884934,-9.128825,0.008840793,0.052263353,0.988659,0.9316238,0.018157031,0.03926695,-0.036662523,0.6917888,-4.6306715,4.6306715,0.014391707,1.0,0.58701974,12.58556,-7.4439964,0.011005546,0.03515265,0.9859694,0.93884504,0.020393997,0.002611772632598877,164.12662172317505,55000
-4.642075,4.642075,0.01895307,1.0,0.51655084,15.884934,-8.33091,0.013126979,0.051072747,0.9857224,0.47767448,0.017903723,0.041785162,-0.018227177,0.51481247,-4.6291056,4.6291056,0.013765136,1.0,0.62597716,12.58556,-7.321649,0.014581063,0.05891853,0.98616576,0.4652131,0.019233193,0.0025854577541351317,177.0539140701294,60000
-4.6383967,4.6383967,0.017481709,1.0,0.46379077,15.884934,-9.067506,0.007502213,0.017636137,0.9872824,0.23553273,0.009857541,0.04059397,-0.038489196,0.47362903,-4.6310205,4.6310205,0.014531224,1.0,0.6027661,12.897787,-7.0649095,0.009126208,0.022714194,0.9883156,0.23993474,0.011525555,0.0026167879104614256,190.13785815238953,65000
