step,reward,eval_type,seed
50176,1077.0,pi,2
50176,1192.2,mppi,2
50176,1258.7,jumpy,2
100096,2186.4,pi,2
100096,931.6,mppi,2
100096,2325.0,jumpy,2
150016,2590.7,pi,2
150016,1193.5,mppi,2
150016,2764.0,jumpy,2
200192,2358.9,pi,2
200192,2002.2,mppi,2
200192,2941.5,jumpy,2
250112,1939.5,pi,2
250112,1618.7,mppi,2
250112,3350.7,jumpy,2
300032,2400.7,pi,2
300032,2842.6,mppi,2
300032,3332.4,jumpy,2
350208,2675.7,pi,2
350208,2884.7,mppi,2
350208,2786.5,jumpy,2
400128,977.0,pi,2
400128,1561.9,mppi,2
400128,804.8,jumpy,2
450048,588.0,pi,2
450048,658.8,mppi,2
450048,2353.9,jumpy,2
500224,1200.8,pi,2
500224,772.0,mppi,2
500224,1864.9,jumpy,2
