step,reward,eval_type,seed
250112,0.0,pi,7
250112,0.0,mppi,7
500224,0.0,pi,7
500224,0.0,mppi,7
750080,4.9,pi,7
750080,3.5,mppi,7
1000192,1.8,pi,7
1000192,12.0,mppi,7
1250048,59.8,pi,7
1250048,7.1,mppi,7
1500160,126.6,pi,7
1500160,80.3,mppi,7
1750016,93.0,pi,7
1750016,63.1,mppi,7
2000128,219.2,pi,7
2000128,245.1,mppi,7
2250240,273.6,pi,7
2250240,300.8,mppi,7
2500096,306.2,pi,7
2500096,366.9,mppi,7
2750208,329.8,pi,7
2750208,370.9,mppi,7
3000064,10.4,pi,7
3000064,15.8,mppi,7
3250176,15.2,pi,7
3250176,28.6,mppi,7
3500032,357.1,pi,7
3500032,379.3,mppi,7
3750144,368.9,pi,7
3750144,392.9,mppi,7
4000000,353.5,pi,7
4000000,391.7,mppi,7
4250112,423.8,pi,7
4250112,485.9,mppi,7
4500224,402.1,pi,7
4500224,440.6,mppi,7
4750080,385.1,pi,7
4750080,403.2,mppi,7
5000192,351.8,pi,7
5000192,465.7,mppi,7
5250048,362.0,pi,7
5250048,439.7,mppi,7
5500160,391.9,pi,7
5500160,424.7,mppi,7
5750016,398.5,pi,7
5750016,473.3,mppi,7
6000128,444.5,pi,7
6000128,476.9,mppi,7
6250240,416.9,pi,7
6250240,469.1,mppi,7
6500096,407.2,pi,7
6500096,443.6,mppi,7
6750208,326.6,pi,7
6750208,423.8,mppi,7
7000064,407.7,pi,7
7000064,447.0,mppi,7
7250176,439.5,pi,7
7250176,478.7,mppi,7
7500032,332.2,pi,7
7500032,448.3,mppi,7
7750144,430.6,pi,7
7750144,474.0,mppi,7
8000000,428.5,pi,7
8000000,460.6,mppi,7
8250112,442.6,pi,7
8250112,509.6,mppi,7
8500224,442.1,pi,7
8500224,484.9,mppi,7
8750080,426.0,pi,7
8750080,461.3,mppi,7
9000192,438.3,pi,7
9000192,480.0,mppi,7
9250048,452.2,pi,7
9250048,468.8,mppi,7
9500160,452.2,pi,7
9500160,486.9,mppi,7
9750016,456.0,pi,7
9750016,506.8,mppi,7
10000128,458.7,pi,7
10000128,491.0,mppi,7
