step,reward,eval_type,seed
50176,43.7,pi,0
50176,42.2,mppi,0
50176,19.1,jumpy,0
100096,161.4,pi,0
100096,166.9,mppi,0
100096,27.6,jumpy,0
150016,206.9,pi,0
150016,146.5,mppi,0
150016,49.5,jumpy,0
200192,178.7,pi,0
200192,77.9,mppi,0
200192,41.2,jumpy,0
250112,308.3,pi,0
250112,226.6,mppi,0
250112,33.8,jumpy,0
300032,302.5,pi,0
300032,109.4,mppi,0
300032,44.5,jumpy,0
350208,128.9,pi,0
350208,130.2,mppi,0
350208,133.5,jumpy,0
400128,382.6,pi,0
400128,96.9,mppi,0
400128,293.8,jumpy,0
450048,443.0,pi,0
450048,425.6,mppi,0
450048,240.3,jumpy,0
