step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,10,0.0000,0.9564,5.6,1000.0
50176,mppi,10,0.0000,0.3749,4.125,1000.0
100096,pi,10,0.0910,0.9994,0.4,95.4
100096,mppi,10,0.1931,0.7592,1.125,343.875
150016,pi,10,0.9038,0.9996,0.4,63.2
150016,mppi,10,0.7254,0.9806,2.5,76.375
200192,pi,10,0.9436,0.9924,0.8,56.2
200192,mppi,10,0.7708,0.9866,3.5,59.125
250112,pi,10,0.0000,0.9966,1.0,1000.0
250112,mppi,10,0.0000,0.7366,1.875,1000.0
300032,pi,10,0.3784,0.4122,0.8,620.8
300032,mppi,10,0.7139,0.9940,0.5,284.0
350208,pi,10,0.0308,0.4582,1.2,816.0
350208,mppi,10,0.0000,0.5167,1.125,1000.0
400128,pi,10,0.1872,0.9920,0.6,812.8
400128,mppi,10,0.2340,0.9973,1.0,766.0
450048,pi,10,0.9412,0.9904,0.2,58.8
450048,mppi,10,0.8130,0.9976,0.375,186.625
500224,pi,10,0.1832,0.9988,0.6,816.8
500224,mppi,10,0.5779,0.9909,0.625,421.25
550144,pi,10,0.5498,0.9874,0.6,450.2
550144,mppi,10,0.4711,0.9958,0.625,528.75
600064,pi,10,0.9524,1.0000,0.0,44.2
600064,mppi,10,0.9550,0.9996,0.375,45.0
650240,pi,10,0.3728,0.9978,0.4,625.4
650240,mppi,10,0.3525,0.9910,0.625,647.5
700160,pi,10,0.9434,0.9970,1.0,56.6
700160,mppi,10,0.9404,0.9966,0.5,59.625
750080,pi,10,0.7674,0.9960,0.4,232.6
750080,mppi,10,0.7137,0.9985,0.125,286.125
800000,pi,10,0.9430,0.9944,0.6,44.8
800000,mppi,10,0.9537,0.9994,0.25,45.5
850176,pi,10,0.9550,0.9984,1.2,45.0
850176,mppi,10,0.9377,0.9976,0.375,62.0
900096,pi,10,0.9530,0.9982,0.8,47.0
900096,mppi,10,0.9515,0.9970,0.25,48.125
950016,pi,10,0.9580,0.9990,0.6,42.0
950016,mppi,10,0.9530,0.9975,0.5,47.0
1000192,pi,10,0.9488,0.9968,0.6,51.2
1000192,mppi,10,0.9355,0.9985,1.0,64.5
