step,reward,eval_type,seed
50176,119.4,pi,1
50176,92.0,mppi,1
100096,680.9,pi,1
100096,227.5,mppi,1
150016,925.7,pi,1
150016,784.2,mppi,1
200192,951.5,pi,1
200192,902.7,mppi,1
250112,956.2,pi,1
250112,903.6,mppi,1
300032,967.0,pi,1
300032,966.2,mppi,1
350208,958.5,pi,1
350208,969.6,mppi,1
400128,970.0,pi,1
400128,964.5,mppi,1
450048,768.7,pi,1
450048,972.0,mppi,1
500224,959.3,pi,1
500224,941.7,mppi,1
550144,935.3,pi,1
550144,963.2,mppi,1
600064,978.4,pi,1
600064,968.7,mppi,1
650240,975.1,pi,1
650240,968.6,mppi,1
700160,969.6,pi,1
700160,966.7,mppi,1
750080,961.6,pi,1
750080,946.9,mppi,1
800000,595.1,pi,1
800000,497.7,mppi,1
850176,977.9,pi,1
850176,971.0,mppi,1
900096,973.9,pi,1
900096,961.7,mppi,1
950016,954.4,pi,1
950016,965.4,mppi,1
1000192,965.2,pi,1
1000192,972.3,mppi,1
