step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,7,0.0000,0.7900,6.0,1000.0
50176,mppi,7,0.0000,0.9947,0.6666666666666666,1000.0
100096,pi,7,0.0000,0.9982,0.4,1000.0
100096,mppi,7,0.0000,0.9990,0.0,1000.0
150016,pi,7,0.0000,0.3428,1.2,1000.0
150016,mppi,7,0.0000,0.8943,5.666666666666667,1000.0
200192,pi,7,0.0000,0.9974,0.0,1000.0
200192,mppi,7,0.0000,0.9990,0.0,1000.0
250112,pi,7,0.0000,0.9448,3.6,1000.0
250112,mppi,7,0.0000,0.3273,8.0,1000.0
300032,pi,7,0.0000,0.0028,1.2,1000.0
300032,mppi,7,0.0000,0.0380,16.0,1000.0
350208,pi,7,0.0908,0.9990,0.0,154.6
350208,mppi,7,0.2920,0.9990,0.0,117.66666666666667
400128,pi,7,0.5566,0.9950,0.6,92.0
400128,mppi,7,0.6053,0.9943,0.0,86.66666666666667
450048,pi,7,0.6376,0.9990,0.0,88.0
450048,mppi,7,0.6990,0.9990,0.0,85.66666666666667
500224,pi,7,0.6976,0.9972,0.2,75.2
500224,mppi,7,0.8200,0.9990,0.0,71.33333333333333
550144,pi,7,0.8298,0.9990,0.0,86.8
550144,mppi,7,0.6830,0.9990,0.0,71.66666666666667
600064,pi,7,0.6866,0.9294,2.4,82.0
600064,mppi,7,0.8477,0.9990,0.0,89.0
650240,pi,7,0.0000,0.1888,21.4,1000.0
650240,mppi,7,0.0000,0.9973,0.6666666666666666,1000.0
700160,pi,7,0.8944,0.9990,0.0,82.0
700160,mppi,7,0.8817,0.9990,0.0,77.66666666666667
750080,pi,7,0.9120,0.9990,0.0,80.6
750080,mppi,7,0.9260,0.9990,0.0,67.66666666666667
800000,pi,7,0.9104,0.9990,0.0,71.2
800000,mppi,7,0.8703,0.9990,0.0,68.33333333333333
850176,pi,7,0.9178,0.9990,0.0,70.4
850176,mppi,7,0.9030,0.9990,0.0,82.33333333333333
900096,pi,7,0.9314,0.9990,0.0,67.6
900096,mppi,7,0.9157,0.9990,0.0,67.66666666666667
950016,pi,7,0.9372,0.9990,0.0,62.8
950016,mppi,7,0.9340,0.9990,0.0,66.0
1000192,pi,7,0.9326,0.9990,0.0,66.6
1000192,mppi,7,0.9220,0.9990,0.0,78.0
