step,reward,eval_type,seed
250112,52.8,pi,1
250112,58.6,mppi,1
500224,229.9,pi,1
500224,232.7,mppi,1
750080,261.3,pi,1
750080,249.9,mppi,1
1000192,261.1,pi,1
1000192,244.3,mppi,1
1250048,261.2,pi,1
1250048,259.8,mppi,1
1500160,254.7,pi,1
1500160,258.1,mppi,1
1750016,267.0,pi,1
1750016,263.9,mppi,1
2000128,250.6,pi,1
2000128,203.9,mppi,1
2250240,259.8,pi,1
2250240,270.1,mppi,1
2500096,258.0,pi,1
2500096,230.6,mppi,1
2750208,263.8,pi,1
2750208,265.1,mppi,1
3000064,268.6,pi,1
3000064,271.9,mppi,1
3250176,257.6,pi,1
3250176,271.7,mppi,1
3500032,262.8,pi,1
3500032,271.8,mppi,1
3750144,264.8,pi,1
3750144,263.5,mppi,1
4000000,266.8,pi,1
4000000,272.0,mppi,1
