step,reward,eval_type,seed
250112,0.0,pi,2
250112,0.0,mppi,2
500224,1.7,pi,2
500224,0.6,mppi,2
750080,9.8,pi,2
750080,29.8,mppi,2
1000192,0.0,pi,2
1000192,1.3,mppi,2
1250048,31.5,pi,2
1250048,0.0,mppi,2
1500160,20.1,pi,2
1500160,5.8,mppi,2
1750016,83.8,pi,2
1750016,76.9,mppi,2
2000128,68.2,pi,2
2000128,57.3,mppi,2
2250240,151.6,pi,2
2250240,82.6,mppi,2
2500096,153.4,pi,2
2500096,198.8,mppi,2
2750208,47.2,pi,2
2750208,88.3,mppi,2
3000064,212.8,pi,2
3000064,98.3,mppi,2
3250176,282.3,pi,2
3250176,189.3,mppi,2
3500032,274.9,pi,2
3500032,99.1,mppi,2
3750144,265.3,pi,2
3750144,291.0,mppi,2
4000000,263.5,pi,2
4000000,299.1,mppi,2
4250112,269.0,pi,2
4250112,291.5,mppi,2
4500224,263.8,pi,2
4500224,295.3,mppi,2
4750080,266.3,pi,2
4750080,310.3,mppi,2
5000192,281.1,pi,2
5000192,307.4,mppi,2
5250048,271.0,pi,2
5250048,302.1,mppi,2
5500160,226.3,pi,2
5500160,305.3,mppi,2
5750016,230.6,pi,2
5750016,319.9,mppi,2
6000128,280.9,pi,2
6000128,315.9,mppi,2
6250240,286.6,pi,2
6250240,313.7,mppi,2
6500096,296.2,pi,2
6500096,208.8,mppi,2
6750208,290.0,pi,2
6750208,290.7,mppi,2
7000064,284.6,pi,2
7000064,323.7,mppi,2
7250176,287.2,pi,2
7250176,320.5,mppi,2
7500032,293.8,pi,2
7500032,311.0,mppi,2
7750144,293.7,pi,2
7750144,319.9,mppi,2
8000000,288.5,pi,2
8000000,323.8,mppi,2
8250112,304.3,pi,2
8250112,324.9,mppi,2
8500224,299.7,pi,2
8500224,327.3,mppi,2
8750080,303.0,pi,2
8750080,314.9,mppi,2
9000192,302.1,pi,2
9000192,317.1,mppi,2
9250048,298.4,pi,2
9250048,320.0,mppi,2
9500160,301.5,pi,2
9500160,317.9,mppi,2
9750016,304.4,pi,2
9750016,331.4,mppi,2
10000128,305.1,pi,2
10000128,315.1,mppi,2
