step,reward,eval_type,seed
50176,131.4,pi,2
50176,107.8,mppi,2
100096,235.3,pi,2
100096,84.8,mppi,2
150016,175.9,pi,2
150016,342.7,mppi,2
200192,284.5,pi,2
200192,445.8,mppi,2
250112,281.4,pi,2
250112,306.3,mppi,2
300032,381.6,pi,2
300032,362.2,mppi,2
350208,402.8,pi,2
350208,412.9,mppi,2
400128,453.4,pi,2
400128,403.7,mppi,2
450048,225.5,pi,2
450048,330.8,mppi,2
500224,396.5,pi,2
500224,527.8,mppi,2
