step,reward,eval_type,seed
250112,60.5,pi,5
250112,29.9,mppi,5
500224,89.2,pi,5
500224,57.9,mppi,5
750080,240.5,pi,5
750080,253.9,mppi,5
1000192,267.9,pi,5
1000192,259.2,mppi,5
1250048,255.4,pi,5
1250048,273.8,mppi,5
1500160,273.1,pi,5
1500160,290.8,mppi,5
1750016,277.1,pi,5
1750016,278.7,mppi,5
2000128,282.2,pi,5
2000128,291.6,mppi,5
2250240,282.0,pi,5
2250240,298.9,mppi,5
2500096,278.8,pi,5
2500096,299.3,mppi,5
2750208,282.7,pi,5
2750208,294.8,mppi,5
3000064,281.7,pi,5
3000064,292.4,mppi,5
3250176,288.2,pi,5
3250176,300.1,mppi,5
3500032,280.2,pi,5
3500032,304.8,mppi,5
3750144,286.7,pi,5
3750144,305.0,mppi,5
4000000,280.3,pi,5
4000000,302.3,mppi,5
4250112,281.6,pi,5
4250112,295.8,mppi,5
4500224,290.9,pi,5
4500224,295.7,mppi,5
4750080,283.6,pi,5
4750080,298.2,mppi,5
5000192,289.4,pi,5
5000192,303.3,mppi,5
5250048,288.1,pi,5
5250048,301.4,mppi,5
5500160,288.8,pi,5
5500160,304.7,mppi,5
5750016,291.8,pi,5
5750016,303.5,mppi,5
6000128,293.7,pi,5
6000128,267.3,mppi,5
6250240,291.7,pi,5
6250240,298.8,mppi,5
6500096,291.2,pi,5
6500096,304.2,mppi,5
6750208,284.5,pi,5
6750208,305.5,mppi,5
7000064,286.2,pi,5
7000064,308.7,mppi,5
7250176,290.9,pi,5
7250176,305.4,mppi,5
7500032,284.7,pi,5
7500032,307.5,mppi,5
7750144,289.7,pi,5
7750144,308.3,mppi,5
8000000,294.9,pi,5
8000000,306.9,mppi,5
8250112,290.5,pi,5
8250112,273.3,mppi,5
8500224,282.2,pi,5
8500224,306.6,mppi,5
8750080,295.0,pi,5
8750080,266.4,mppi,5
9000192,284.3,pi,5
9000192,307.4,mppi,5
9250048,286.0,pi,5
9250048,283.0,mppi,5
9500160,285.2,pi,5
9500160,291.1,mppi,5
9750016,281.6,pi,5
9750016,286.6,mppi,5
10000128,286.1,pi,5
10000128,292.6,mppi,5
