step,reward,eval_type,seed
250112,293.5,pi,4
250112,287.0,mppi,4
500224,309.0,pi,4
500224,434.2,mppi,4
750080,418.8,pi,4
750080,453.3,mppi,4
1000192,429.9,pi,4
1000192,469.8,mppi,4
1250048,439.5,pi,4
1250048,477.2,mppi,4
1500160,457.9,pi,4
1500160,491.3,mppi,4
1750016,450.7,pi,4
1750016,497.5,mppi,4
2000128,493.6,pi,4
2000128,511.8,mppi,4
2250240,472.4,pi,4
2250240,493.1,mppi,4
2500096,486.2,pi,4
2500096,512.1,mppi,4
2750208,486.6,pi,4
2750208,503.7,mppi,4
3000064,485.6,pi,4
3000064,510.1,mppi,4
3250176,457.3,pi,4
3250176,489.8,mppi,4
3500032,470.8,pi,4
3500032,505.9,mppi,4
3750144,479.0,pi,4
3750144,501.4,mppi,4
4000000,491.0,pi,4
4000000,514.6,mppi,4
4250112,492.3,pi,4
4250112,514.5,mppi,4
4500224,487.4,pi,4
4500224,517.3,mppi,4
4750080,487.5,pi,4
4750080,510.7,mppi,4
5000192,497.0,pi,4
5000192,516.3,mppi,4
5250048,486.6,pi,4
5250048,517.2,mppi,4
5500160,487.7,pi,4
5500160,450.2,mppi,4
5750016,485.3,pi,4
5750016,510.1,mppi,4
6000128,478.4,pi,4
6000128,507.2,mppi,4
6250240,494.9,pi,4
6250240,513.2,mppi,4
6500096,495.0,pi,4
6500096,519.2,mppi,4
6750208,487.3,pi,4
6750208,507.1,mppi,4
7000064,492.8,pi,4
7000064,512.4,mppi,4
7250176,480.3,pi,4
7250176,520.6,mppi,4
7500032,502.6,pi,4
7500032,519.3,mppi,4
7750144,489.7,pi,4
7750144,524.1,mppi,4
8000000,500.7,pi,4
8000000,517.6,mppi,4
