step,reward,eval_type,seed
50176,2.6,pi,0
50176,6.1,mppi,0
100096,3.3,pi,0
100096,4.9,mppi,0
150016,1.9,pi,0
150016,3.9,mppi,0
200192,1.6,pi,0
200192,4.1,mppi,0
250112,3.9,pi,0
250112,3.7,mppi,0
300032,1.6,pi,0
300032,3.6,mppi,0
350208,2.9,pi,0
350208,3.8,mppi,0
400128,3.4,pi,0
400128,9.3,mppi,0
450048,1.3,pi,0
450048,4.4,mppi,0
500224,4.4,pi,0
500224,5.9,mppi,0
550144,2.8,pi,0
550144,5.0,mppi,0
600064,7.2,pi,0
600064,8.9,mppi,0
650240,1.5,pi,0
650240,4.7,mppi,0
700160,3.2,pi,0
700160,6.2,mppi,0
750080,1.4,pi,0
750080,4.1,mppi,0
800000,4.0,pi,0
800000,6.2,mppi,0
850176,5.3,pi,0
850176,3.9,mppi,0
900096,3.8,pi,0
900096,6.7,mppi,0
950016,3.0,pi,0
950016,7.6,mppi,0
1000192,4.7,pi,0
1000192,3.5,mppi,0
1050112,4.8,pi,0
1050112,7.0,mppi,0
1100032,6.4,pi,0
1100032,7.9,mppi,0
1150208,6.7,pi,0
1150208,5.6,mppi,0
1200128,3.8,pi,0
1200128,7.0,mppi,0
1250048,4.9,pi,0
1250048,7.7,mppi,0
1300224,2.8,pi,0
1300224,3.9,mppi,0
1350144,3.3,pi,0
1350144,8.7,mppi,0
1400064,2.3,pi,0
1400064,2.4,mppi,0
1450240,5.2,pi,0
1450240,8.0,mppi,0
1500160,6.3,pi,0
1500160,5.5,mppi,0
