step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,6,0.0000,0.9922,3.6,1000.0
50176,mppi,6,0.0000,0.9675,5.875,1000.0
100096,pi,6,0.0230,0.9958,1.0,454.6
100096,mppi,6,0.0016,0.9994,0.25,911.5
150016,pi,6,0.1828,0.4520,1.6,461.2
150016,mppi,6,0.1120,0.8702,1.125,879.5
200192,pi,6,0.0012,0.9970,0.4,988.8
200192,mppi,6,0.0872,0.9900,0.75,456.0
250112,pi,6,0.0000,0.9960,0.8,1000.0
250112,mppi,6,0.0000,0.9723,6.375,1000.0
300032,pi,6,0.9100,0.9980,0.8,58.2
300032,mppi,6,0.8901,0.9971,0.75,55.75
350208,pi,6,0.1958,0.9958,0.6,804.2
350208,mppi,6,0.0000,0.9975,0.5,1000.0
400128,pi,6,0.9360,0.9970,0.4,64.0
400128,mppi,6,0.9034,0.9934,0.75,96.625
450048,pi,6,0.1894,0.9994,0.2,810.6
450048,mppi,6,0.0000,0.9936,0.375,1000.0
500224,pi,6,0.9484,0.9970,0.8,51.6
500224,mppi,6,0.9356,0.9952,0.875,58.875
550144,pi,6,0.3886,0.4132,0.6,611.4
550144,mppi,6,0.2391,0.2747,1.5,760.875
600064,pi,6,0.9510,0.9986,0.2,48.6
600064,mppi,6,0.9415,0.9940,1.0,47.625
650240,pi,6,0.8974,0.9988,0.4,102.2
650240,mppi,6,0.3537,0.8764,0.75,646.125
700160,pi,6,0.9404,0.9936,1.0,58.0
700160,mppi,6,0.9515,0.9960,0.75,48.25
750080,pi,6,0.2002,0.9970,0.4,611.4
750080,mppi,6,0.1226,0.9990,0.25,758.875
800000,pi,6,0.9484,0.9988,0.2,51.4
800000,mppi,6,0.9537,0.9972,0.5,44.875
850176,pi,6,0.9450,0.9982,0.4,55.0
850176,mppi,6,0.9403,0.9951,0.875,59.0
900096,pi,6,0.9388,0.9986,0.4,59.4
900096,mppi,6,0.9544,0.9989,0.375,45.625
950016,pi,6,0.9436,0.9986,0.2,56.4
950016,mppi,6,0.9415,0.9928,0.375,58.5
1000192,pi,6,0.9426,0.9996,0.2,57.0
1000192,mppi,6,0.9523,0.9960,0.5,47.75
