step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,3,0.0000,0.0000,0.0,1000.0
250112,mppi,3,0.0000,0.0004,0.125,1000.0
500224,pi,3,0.0060,0.0294,0.6,445.2
500224,mppi,3,0.0046,0.0210,0.75,539.625
750080,pi,3,0.0064,0.0130,1.2,419.4
750080,mppi,3,0.0000,0.0001,0.125,1000.0
1000192,pi,3,0.3338,0.3528,12.6,59.2
1000192,mppi,3,0.3210,0.4426,19.75,60.375
1250048,pi,3,0.2732,0.2910,6.8,423.6
1250048,mppi,3,0.1629,0.1875,4.25,642.25
1500160,pi,3,0.4250,0.4672,11.2,50.0
1500160,mppi,3,0.4405,0.4957,11.25,58.125
1750016,pi,3,0.2810,0.2962,6.6,431.2
1750016,mppi,3,0.3630,0.3949,9.875,159.5
2000128,pi,3,0.3602,0.3772,9.2,249.2
2000128,mppi,3,0.4589,0.4835,11.25,44.125
2250240,pi,3,0.4248,0.5182,11.0,53.0
2250240,mppi,3,0.4481,0.5297,10.5,49.5
2500096,pi,3,0.4246,0.4958,11.0,52.4
2500096,mppi,3,0.4464,0.5209,10.875,43.875
2750208,pi,3,0.4442,0.5242,10.8,45.8
2750208,mppi,3,0.4569,0.5458,10.625,42.5
3000064,pi,3,0.4508,0.5042,11.0,56.2
3000064,mppi,3,0.4549,0.5488,10.25,48.5
