training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.6402845,4.6402845,0.0182367,1.0,0.88096803,8.938451,-10.137139,0.011885864,0.013709602,0.986938,0.745098,0.019336844,0.019229468,-0.05301546,0.40115285,-4.6499596,4.6499596,0.022106625,1.0,0.93755704,3.5419848,-3.6872027,0.010384878,0.015040921,0.9888695,0.8660761,0.01904564,0.008211104011535644,41.05553913116455,5000
-4.643216,4.643216,0.019409414,1.0,0.81745756,8.390473,-5.0692644,0.017605845,0.030758161,0.9888537,0.949287,0.027098715,0.015005102,-0.028714078,0.5937015,-4.637996,4.637996,0.017321408,1.0,1.093668,8.482459,-4.4226747,0.017227653,0.0319347,0.98783314,0.9629625,0.02685728,0.002560842037200928,53.85975432395935,10000
-4.6410418,4.6410418,0.018539518,1.0,1.2760856,13.276211,-4.7028284,0.02063147,0.08103893,0.98664856,1.1920581,0.03255205,0.02913244,-0.032972187,0.91182274,-4.6378393,4.6378393,0.017258719,1.0,1.4459189,12.58556,-4.626337,0.020155583,0.04203593,0.98841876,1.2110296,0.03226588,0.0025310415744781494,66.51496577262878,15000
-4.6316495,4.6316495,0.014782766,1.0,1.1882632,15.884934,-6.2039638,0.019217465,0.043266326,0.9878428,1.3857353,0.03307482,0.035927158,-0.041280065,1.153671,-4.6463394,4.6463394,0.020658737,1.0,1.1785277,12.58556,-6.066991,0.026248291,0.0735143,0.9866603,1.3793123,0.040041413,0.002515367841720581,79.09180879592896,20000
-4.634324,4.634324,0.015852813,1.0,1.668751,15.884934,-8.241125,0.038252767,0.21053138,0.987708,1.8020842,0.05627361,0.13022661,-0.11952968,3.2993283,-4.643861,4.643861,0.019667333,1.0,1.4349926,12.58556,-7.115714,0.034333397,0.25270358,0.9874552,1.8133779,0.052467175,0.002495137977600098,91.56750249862671,25000
-4.639825,4.639825,0.018052807,1.0,1.1176293,15.884934,-8.661316,0.019430991,0.05678037,0.987674,1.5928948,0.03535994,0.03172216,-0.03194162,1.185322,-4.6319723,4.6319723,0.014911828,1.0,1.6039591,12.58556,-9.485015,0.023946024,0.035217654,0.9873454,1.6087396,0.040033422,0.0025187387943267823,104.16120076179504,30000
-4.63395,4.63395,0.015703076,1.0,0.96193326,15.884934,-9.988244,0.022774667,0.066977896,0.9872701,1.8550303,0.04132497,0.03647231,-0.027262224,1.3852382,-4.649078,4.649078,0.02175421,1.0,1.3607504,12.58556,-8.7656,0.0322888,0.1678659,0.9875126,1.8934884,0.051223684,0.002643437671661377,117.37839365005493,35000
-4.638262,4.638262,0.017427694,1.0,0.7484554,15.884934,-10.86353,0.015736062,0.055133283,0.9872881,1.8524368,0.03426043,0.040246077,-0.04528395,1.3117683,-4.634879,4.634879,0.016074738,1.0,1.2848775,12.58556,-9.505475,0.027679875,0.097729124,0.9874109,1.8657353,0.04633723,0.002583889961242676,130.29784893989563,40000
-4.6307144,4.6307144,0.014408777,1.0,1.7714732,15.884934,-10.780682,0.04027687,0.0768216,0.9872938,1.9847021,0.06012389,0.05783848,-0.061058752,2.7274463,-4.6435432,4.6435432,0.019540256,1.0,1.9460522,12.58556,-9.160657,0.02820244,0.068618864,0.9868432,1.987474,0.04807718,0.0025786478519439697,143.19109272956848,45000
-4.6453137,4.6453137,0.02024846,1.0,0.57693493,15.884934,-9.504558,0.011099666,0.042043924,0.9881444,1.0868379,0.021968044,0.023327388,-0.025364313,0.5764091,-4.633377,4.633377,0.015473909,1.0,1.2389078,12.58556,-10.035457,0.020875217,0.05328953,0.98768955,1.092772,0.031802937,0.0025886625289916992,156.13441014289856,50000
